cluster_id,cluster_pair_order,pair_id,family,validation_sample_id,validation_relative_path,validation_numeric_id,nearest_train_sample_id,nearest_train_relative_path,train_numeric_id,id_distance,pair_is_original_candidate_graph_edge,endpoints_in_same_reviewed_component,one_or_more_endpoint_in_reviewed_component,neither_endpoint_in_reviewed_component,validation_cdc_component_id,train_cdc_component_id,validation_reviewed_41_component_ids,train_reviewed_41_component_ids,exact_decoded_rgb_match,resized_rgb_mae,resized_rgb_absdiff_p95,diagnostic_rule,capture_order_claim,selection_basis,selection_rule
fpc_0043,4,fp_0233,nframe,nframe_03424,data/images/nframe_03424.npy,3424,nframe_03420,data/images/nframe_03420.npy,3420,4,no,no,yes,no,cdc_0803,NA,tvcc_0024,NA,no,8.928820,33.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0043,5,fp_0250,nframe,nframe_03425,data/images/nframe_03425.npy,3425,nframe_03420,data/images/nframe_03420.npy,3420,5,no,no,yes,no,cdc_0803,NA,tvcc_0024,NA,no,10.462344,37.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0043,6,fp_0264,nframe,nframe_03426,data/images/nframe_03426.npy,3426,nframe_03420,data/images/nframe_03420.npy,3420,6,no,no,no,yes,cdc_0803,NA,NA,NA,no,11.034184,38.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0043,7,fp_0275,nframe,nframe_03427,data/images/nframe_03427.npy,3427,nframe_03420,data/images/nframe_03420.npy,3420,7,no,no,no,yes,cdc_0803,NA,NA,NA,no,10.954496,38.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0043,8,fp_0284,nframe,nframe_03428,data/images/nframe_03428.npy,3428,nframe_03420,data/images/nframe_03420.npy,3420,8,no,no,no,yes,cdc_0803,NA,NA,NA,no,11.013473,38.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0043,9,fp_0291,nframe,nframe_03429,data/images/nframe_03429.npy,3429,nframe_03420,data/images/nframe_03420.npy,3420,9,no,no,yes,no,cdc_0803,NA,tvcc_0024,NA,no,10.297309,37.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0043,10,fp_0298,nframe,nframe_03430,data/images/nframe_03430.npy,3430,nframe_03420,data/images/nframe_03420.npy,3420,10,no,no,yes,no,cdc_0803,NA,tvcc_0024,NA,no,10.086979,37.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,1,fp_0143,nframe,nframe_03486,data/images/nframe_03486.npy,3486,nframe_03487,data/images/nframe_03487.npy,3487,1,no,no,yes,no,cdc_0812,cdc_0797,NA,tvcc_0025,no,3.348299,13.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,2,fp_0190,nframe,nframe_03485,data/images/nframe_03485.npy,3485,nframe_03487,data/images/nframe_03487.npy,3487,2,no,no,yes,no,cdc_0812,cdc_0797,NA,tvcc_0025,no,4.548403,19.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,3,fp_0216,nframe,nframe_03484,data/images/nframe_03484.npy,3484,nframe_03487,data/images/nframe_03487.npy,3487,3,no,no,yes,no,cdc_0812,cdc_0797,NA,tvcc_0025,no,4.826458,20.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,4,fp_0234,nframe,nframe_03483,data/images/nframe_03483.npy,3483,nframe_03487,data/images/nframe_03487.npy,3487,4,no,no,yes,no,cdc_0812,cdc_0797,NA,tvcc_0025,no,5.220643,22.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,5,fp_0251,nframe,nframe_03482,data/images/nframe_03482.npy,3482,nframe_03487,data/images/nframe_03487.npy,3487,5,no,no,yes,no,cdc_0810,cdc_0797,NA,tvcc_0025,no,6.361719,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,6,fp_0265,nframe,nframe_03481,data/images/nframe_03481.npy,3481,nframe_03487,data/images/nframe_03487.npy,3487,6,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0025,no,7.313472,30.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,7,fp_0276,nframe,nframe_03480,data/images/nframe_03480.npy,3480,nframe_03487,data/images/nframe_03487.npy,3487,7,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0025,no,7.725243,30.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,8,fp_0285,nframe,nframe_03479,data/images/nframe_03479.npy,3479,nframe_03487,data/images/nframe_03487.npy,3487,8,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0025,no,7.821389,30.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,9,fp_0292,nframe,nframe_03478,data/images/nframe_03478.npy,3478,nframe_03487,data/images/nframe_03487.npy,3487,9,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0025,no,7.821389,30.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0044,10,fp_0299,nframe,nframe_03477,data/images/nframe_03477.npy,3477,nframe_03487,data/images/nframe_03487.npy,3487,10,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0025,no,7.362813,29.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,1,fp_0144,nframe,nframe_03490,data/images/nframe_03490.npy,3490,nframe_03489,data/images/nframe_03489.npy,3489,1,no,no,yes,no,cdc_0813,cdc_0797,NA,tvcc_0027,no,4.513525,19.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,2,fp_0191,nframe,nframe_03491,data/images/nframe_03491.npy,3491,nframe_03489,data/images/nframe_03489.npy,3489,2,no,no,yes,no,cdc_0813,cdc_0797,NA,tvcc_0027,no,4.513525,19.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,3,fp_0217,nframe,nframe_03492,data/images/nframe_03492.npy,3492,nframe_03489,data/images/nframe_03489.npy,3489,3,no,no,yes,no,cdc_0803,cdc_0797,NA,tvcc_0027,no,6.365503,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,4,fp_0235,nframe,nframe_03493,data/images/nframe_03493.npy,3493,nframe_03489,data/images/nframe_03489.npy,3489,4,no,no,yes,no,cdc_0803,cdc_0797,NA,tvcc_0027,no,6.617778,28.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,5,fp_0252,nframe,nframe_03494,data/images/nframe_03494.npy,3494,nframe_03489,data/images/nframe_03489.npy,3489,5,no,no,yes,no,cdc_0803,cdc_0797,NA,tvcc_0027,no,6.097552,26.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,6,fp_0266,nframe,nframe_03495,data/images/nframe_03495.npy,3495,nframe_03489,data/images/nframe_03489.npy,3489,6,no,no,yes,no,cdc_0803,cdc_0797,NA,tvcc_0027,no,5.916406,25.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,7,fp_0277,nframe,nframe_03496,data/images/nframe_03496.npy,3496,nframe_03489,data/images/nframe_03489.npy,3489,7,no,no,yes,no,cdc_0803,cdc_0797,NA,tvcc_0027,no,6.744549,28.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,8,fp_0286,nframe,nframe_03497,data/images/nframe_03497.npy,3497,nframe_03489,data/images/nframe_03489.npy,3489,8,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0027,no,7.800364,31.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,9,fp_0293,nframe,nframe_03498,data/images/nframe_03498.npy,3498,nframe_03489,data/images/nframe_03489.npy,3489,9,no,no,yes,no,cdc_0803,cdc_0797,tvcc_0024,tvcc_0027,no,7.266580,29.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0045,10,fp_0300,nframe,nframe_03499,data/images/nframe_03499.npy,3499,nframe_03489,data/images/nframe_03489.npy,3489,10,no,no,yes,no,cdc_0803,cdc_0797,NA,tvcc_0027,no,6.664392,28.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0046,1,fp_0145,nframe,nframe_04426,data/images/nframe_04426.npy,4426,nframe_04425,data/images/nframe_04425.npy,4425,1,no,no,yes,no,cdc_0854,NA,tvcc_0028,NA,no,4.103819,15.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0047,1,fp_0146,nframe,nframe_04760,data/images/nframe_04760.npy,4760,nframe_04761,data/images/nframe_04761.npy,4761,1,no,no,no,yes,NA,cdc_0509,NA,NA,no,3.688177,17.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,2,fp_0192,nframe,nframe_04759,data/images/nframe_04759.npy,4759,nframe_04761,data/images/nframe_04761.npy,4761,2,no,no,no,yes,NA,cdc_0509,NA,NA,no,5.962222,28.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,3,fp_0218,nframe,nframe_04758,data/images/nframe_04758.npy,4758,nframe_04761,data/images/nframe_04761.npy,4761,3,no,no,no,yes,NA,cdc_0509,NA,NA,no,8.912535,41.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,4,fp_0236,nframe,nframe_04757,data/images/nframe_04757.npy,4757,nframe_04761,data/images/nframe_04761.npy,4761,4,no,no,no,yes,cdc_0945,cdc_0509,NA,NA,no,9.738576,43.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,5,fp_0253,nframe,nframe_04756,data/images/nframe_04756.npy,4756,nframe_04761,data/images/nframe_04761.npy,4761,5,no,no,no,yes,cdc_0945,cdc_0509,NA,NA,no,10.380694,46.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,6,fp_0267,nframe,nframe_04755,data/images/nframe_04755.npy,4755,nframe_04761,data/images/nframe_04761.npy,4761,6,no,no,no,yes,cdc_0945,cdc_0509,NA,NA,no,10.732604,48.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,7,fp_0278,nframe,nframe_04754,data/images/nframe_04754.npy,4754,nframe_04761,data/images/nframe_04761.npy,4761,7,no,no,no,yes,cdc_0945,cdc_0509,NA,NA,no,10.732604,48.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,8,fp_0287,nframe,nframe_04753,data/images/nframe_04753.npy,4753,nframe_04761,data/images/nframe_04761.npy,4761,8,no,no,no,yes,cdc_0945,cdc_0509,NA,NA,no,11.085400,51.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,9,fp_0294,nframe,nframe_04752,data/images/nframe_04752.npy,4752,nframe_04761,data/images/nframe_04761.npy,4761,9,no,no,no,yes,NA,cdc_0509,NA,NA,no,13.178837,61.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0047,10,fp_0301,nframe,nframe_04751,data/images/nframe_04751.npy,4751,nframe_04761,data/images/nframe_04761.npy,4761,10,no,no,no,yes,NA,cdc_0509,NA,NA,no,14.133820,64.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,1,fp_0147,nframe,nframe_04764,data/images/nframe_04764.npy,4764,nframe_04763,data/images/nframe_04763.npy,4763,1,no,no,yes,no,cdc_0946,cdc_0509,tvcc_0029,tvcc_0013,no,3.293038,16.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,2,fp_0193,nframe,nframe_04765,data/images/nframe_04765.npy,4765,nframe_04763,data/images/nframe_04763.npy,4763,2,no,no,yes,no,cdc_0946,cdc_0509,tvcc_0029,tvcc_0013,no,3.293038,16.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,3,fp_0219,nframe,nframe_04766,data/images/nframe_04766.npy,4766,nframe_04763,data/images/nframe_04763.npy,4763,3,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,4.669375,23.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,4,fp_0237,nframe,nframe_04767,data/images/nframe_04767.npy,4767,nframe_04763,data/images/nframe_04763.npy,4763,4,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,5.097136,24.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,5,fp_0254,nframe,nframe_04768,data/images/nframe_04768.npy,4768,nframe_04763,data/images/nframe_04763.npy,4763,5,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,6.696250,30.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,6,fp_0310,nframe,nframe_04774,data/images/nframe_04774.npy,4774,nframe_04763,data/images/nframe_04763.npy,4763,11,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,7.919757,34.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,7,fp_0319,nframe,nframe_04775,data/images/nframe_04775.npy,4775,nframe_04763,data/images/nframe_04763.npy,4763,12,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,8.754791,37.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,8,fp_0328,nframe,nframe_04776,data/images/nframe_04776.npy,4776,nframe_04763,data/images/nframe_04763.npy,4763,13,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,8.827830,38.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,9,fp_0336,nframe,nframe_04777,data/images/nframe_04777.npy,4777,nframe_04763,data/images/nframe_04763.npy,4763,14,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,8.818664,38.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0048,10,fp_0344,nframe,nframe_04778,data/images/nframe_04778.npy,4778,nframe_04763,data/images/nframe_04763.npy,4763,15,no,no,yes,no,NA,cdc_0509,NA,tvcc_0013,no,8.729514,38.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0049,1,fp_0148,nframe,nframe_05545,data/images/nframe_05545.npy,5545,nframe_05544,data/images/nframe_05544.npy,5544,1,no,no,yes,no,cdc_0946,cdc_1038,tvcc_0029,NA,no,0.892483,3.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0050,1,fp_0149,nframe,nframe_05549,data/images/nframe_05549.npy,5549,nframe_05548,data/images/nframe_05548.npy,5548,1,no,no,yes,no,cdc_1039,NA,tvcc_0030,NA,no,0.485486,2.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0051,1,fp_0150,nframe,nframe_06578,data/images/nframe_06578.npy,6578,nframe_06577,data/images/nframe_06577.npy,6577,1,no,no,no,yes,cdc_0514,NA,NA,NA,no,3.082674,11.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0052,1,fp_0151,nframe,nframe_06579,data/images/nframe_06579.npy,6579,nframe_06580,data/images/nframe_06580.npy,6580,1,no,no,yes,no,cdc_0514,NA,tvcc_0016,NA,no,3.744236,19.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0053,1,fp_0152,nframe,nframe_06670,data/images/nframe_06670.npy,6670,nframe_06669,data/images/nframe_06669.npy,6669,1,no,no,yes,no,cdc_1087,cdc_1086,tvcc_0033,NA,no,1.875365,5.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0054,1,fp_0153,nframe,nframe_06671,data/images/nframe_06671.npy,6671,nframe_06672,data/images/nframe_06672.npy,6672,1,no,no,yes,no,cdc_1087,NA,tvcc_0033,NA,no,1.488056,4.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0055,1,fp_0154,nframe,nframe_06809,data/images/nframe_06809.npy,6809,nframe_06810,data/images/nframe_06810.npy,6810,1,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,1.113733,3.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,2,fp_0194,nframe,nframe_06808,data/images/nframe_06808.npy,6808,nframe_06810,data/images/nframe_06810.npy,6810,2,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,1.708542,5.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,3,fp_0220,nframe,nframe_06807,data/images/nframe_06807.npy,6807,nframe_06810,data/images/nframe_06810.npy,6810,3,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.085799,7.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,4,fp_0238,nframe,nframe_06806,data/images/nframe_06806.npy,6806,nframe_06810,data/images/nframe_06810.npy,6810,4,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.286094,9.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,5,fp_0255,nframe,nframe_06805,data/images/nframe_06805.npy,6805,nframe_06810,data/images/nframe_06810.npy,6810,5,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.490451,10.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,6,fp_0268,nframe,nframe_06804,data/images/nframe_06804.npy,6804,nframe_06810,data/images/nframe_06810.npy,6810,6,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.713455,11.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,7,fp_0279,nframe,nframe_06803,data/images/nframe_06803.npy,6803,nframe_06810,data/images/nframe_06810.npy,6810,7,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.950017,13.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,8,fp_0302,nframe,nframe_06800,data/images/nframe_06800.npy,6800,nframe_06810,data/images/nframe_06810.npy,6810,10,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.664271,12.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,9,fp_0311,nframe,nframe_06799,data/images/nframe_06799.npy,6799,nframe_06810,data/images/nframe_06810.npy,6810,11,no,no,yes,no,NA,cdc_1097,NA,tvcc_0034,no,2.682969,13.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0055,10,fp_0320,nframe,nframe_06798,data/images/nframe_06798.npy,6798,nframe_06810,data/images/nframe_06810.npy,6810,12,no,no,yes,no,cdc_1096,cdc_1097,NA,tvcc_0034,no,3.139983,14.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0056,1,fp_0155,nframe,nframe_07009,data/images/nframe_07009.npy,7009,nframe_07008,data/images/nframe_07008.npy,7008,1,no,no,no,yes,cdc_1061,NA,NA,NA,no,4.207066,21.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0057,1,fp_0156,nframe,nframe_07010,data/images/nframe_07010.npy,7010,nframe_07011,data/images/nframe_07011.npy,7011,1,no,no,yes,no,cdc_1061,NA,tvcc_0032,NA,no,2.922830,15.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0058,1,fp_0157,nframe,nframe_07355,data/images/nframe_07355.npy,7355,nframe_07356,data/images/nframe_07356.npy,7356,1,no,no,yes,no,cdc_1039,cdc_0708,tvcc_0030,tvcc_0020,no,1.067396,5.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,2,fp_0195,nframe,nframe_07354,data/images/nframe_07354.npy,7354,nframe_07356,data/images/nframe_07356.npy,7356,2,no,no,yes,no,cdc_1039,cdc_0708,NA,tvcc_0020,no,1.608316,8.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,3,fp_0221,nframe,nframe_07353,data/images/nframe_07353.npy,7353,nframe_07356,data/images/nframe_07356.npy,7356,3,no,no,yes,no,cdc_1143,cdc_0708,NA,tvcc_0020,no,2.176823,13.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,4,fp_0239,nframe,nframe_07352,data/images/nframe_07352.npy,7352,nframe_07356,data/images/nframe_07356.npy,7356,4,no,no,yes,no,cdc_1143,cdc_0708,tvcc_0035,tvcc_0020,no,2.683507,17.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,5,fp_0256,nframe,nframe_07351,data/images/nframe_07351.npy,7351,nframe_07356,data/images/nframe_07356.npy,7356,5,no,no,yes,no,NA,cdc_0708,NA,tvcc_0020,no,3.598056,26.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,6,fp_0269,nframe,nframe_07350,data/images/nframe_07350.npy,7350,nframe_07356,data/images/nframe_07356.npy,7356,6,no,no,yes,no,cdc_1142,cdc_0708,NA,tvcc_0020,no,3.758785,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,7,fp_0280,nframe,nframe_07349,data/images/nframe_07349.npy,7349,nframe_07356,data/images/nframe_07356.npy,7356,7,no,no,yes,no,cdc_1142,cdc_0708,NA,tvcc_0020,no,3.847951,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,8,fp_0288,nframe,nframe_07348,data/images/nframe_07348.npy,7348,nframe_07356,data/images/nframe_07356.npy,7356,8,no,no,yes,no,cdc_1142,cdc_0708,NA,tvcc_0020,no,3.859132,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,9,fp_0295,nframe,nframe_07347,data/images/nframe_07347.npy,7347,nframe_07356,data/images/nframe_07356.npy,7356,9,no,no,yes,no,cdc_1142,cdc_0708,NA,tvcc_0020,no,3.907326,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0058,10,fp_0303,nframe,nframe_07346,data/images/nframe_07346.npy,7346,nframe_07356,data/images/nframe_07356.npy,7356,10,no,no,yes,no,cdc_1142,cdc_0708,NA,tvcc_0020,no,3.924861,27.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,first 10 pairs by ascending ID distance and lexical pair ID
fpc_0059,1,fp_0158,nframe,nframe_07358,data/images/nframe_07358.npy,7358,nframe_07357,data/images/nframe_07357.npy,7357,1,no,no,yes,no,cdc_1144,cdc_0708,NA,tvcc_0020,no,1.303837,6.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0059,2,fp_0196,nframe,nframe_07359,data/images/nframe_07359.npy,7359,nframe_07357,data/images/nframe_07357.npy,7357,2,no,no,yes,no,cdc_1144,cdc_0708,NA,tvcc_0020,no,2.203993,12.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0060,1,fp_0159,nframe,nframe_07789,data/images/nframe_07789.npy,7789,nframe_07790,data/images/nframe_07790.npy,7790,1,no,no,yes,no,cdc_1193,NA,tvcc_0038,NA,no,11.788750,52.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0060,2,fp_0197,nframe,nframe_07788,data/images/nframe_07788.npy,7788,nframe_07790,data/images/nframe_07790.npy,7790,2,no,no,yes,no,cdc_1192,NA,tvcc_0037,NA,no,12.574375,53.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
fpc_0061,1,fp_0160,nframe,nframe_07796,data/images/nframe_07796.npy,7796,nframe_07795,data/images/nframe_07795.npy,7795,1,no,no,yes,no,cdc_1187,NA,tvcc_0036,NA,no,16.674706,82.000000,same-family nearest train ID distance <= 16,not_claimed,family numeric ID distance only,all pairs selected because cluster pair_count <= 10
