sample_id,relative_path,v39_partition,v40_partition,moved_relative_to_v39,gt_box_count,v40_component_id,original_component_id
nframe_02332,data/images/nframe_02332.npy,TRAIN,TRAIN,no,2,v40c_02883,orig_rule_02963
nframe_02333,data/images/nframe_02333.npy,TRAIN,TRAIN,no,1,v40c_02883,orig_rule_02963
nframe_02335,data/images/nframe_02335.npy,TRAIN,TRAIN,no,1,v40c_02883,orig_rule_02963
nframe_02344,data/images/nframe_02344.npy,TRAIN,TRAIN,no,1,v40c_02886,orig_singleton_nframe_02344
nframe_02345,data/images/nframe_02345.npy,TRAIN,TRAIN,no,2,v40c_02883,orig_rule_02963
nframe_02346,data/images/nframe_02346.npy,TRAIN,TRAIN,no,1,v40c_02883,orig_rule_02963
nframe_02347,data/images/nframe_02347.npy,TRAIN,TRAIN,no,2,v40c_02883,orig_rule_02963
nframe_02348,data/images/nframe_02348.npy,TRAIN,TRAIN,no,1,v40c_02887,orig_singleton_nframe_02348
nframe_02353,data/images/nframe_02353.npy,TRAIN,TRAIN,no,1,v40c_02883,orig_rule_02963
nframe_02355,data/images/nframe_02355.npy,TRAIN,TRAIN,no,2,v40c_02883,orig_rule_02963
nframe_02356,data/images/nframe_02356.npy,TRAIN,TRAIN,no,1,v40c_02883,orig_rule_02963
nframe_02374,data/images/nframe_02374.npy,TRAIN,TRAIN,no,1,v40c_02883,orig_rule_02963
nframe_02419,data/images/nframe_02419.npy,VALIDATION,VALIDATION,no,1,v40c_02888,orig_singleton_nframe_02419
nframe_02423,data/images/nframe_02423.npy,VALIDATION,VALIDATION,no,1,v40c_02889,orig_rule_02969
nframe_02424,data/images/nframe_02424.npy,VALIDATION,VALIDATION,no,1,v40c_02889,orig_rule_02969
nframe_02425,data/images/nframe_02425.npy,VALIDATION,VALIDATION,no,1,v40c_02889,orig_rule_02969
nframe_02426,data/images/nframe_02426.npy,VALIDATION,VALIDATION,no,2,v40c_02890,orig_rule_02970
nframe_02427,data/images/nframe_02427.npy,VALIDATION,VALIDATION,no,2,v40c_02890,orig_rule_02970
nframe_02428,data/images/nframe_02428.npy,VALIDATION,VALIDATION,no,2,v40c_02890,orig_rule_02970
nframe_02429,data/images/nframe_02429.npy,VALIDATION,VALIDATION,no,2,v40c_02890,orig_rule_02970
nframe_02430,data/images/nframe_02430.npy,VALIDATION,VALIDATION,no,2,v40c_02891,orig_singleton_nframe_02430
nframe_02431,data/images/nframe_02431.npy,VALIDATION,VALIDATION,no,2,v40c_02892,orig_singleton_nframe_02431
nframe_02448,data/images/nframe_02448.npy,VALIDATION,VALIDATION,no,2,v40c_02893,orig_singleton_nframe_02448
nframe_02449,data/images/nframe_02449.npy,VALIDATION,VALIDATION,no,2,v40c_02893,orig_singleton_nframe_02449
nframe_02450,data/images/nframe_02450.npy,TRAIN,VALIDATION,yes,2,v40c_02893,orig_singleton_nframe_02450
nframe_02451,data/images/nframe_02451.npy,TRAIN,TRAIN,no,2,v40c_02894,orig_singleton_nframe_02451
nframe_02452,data/images/nframe_02452.npy,TRAIN,TRAIN,no,3,v40c_02895,orig_singleton_nframe_02452
nframe_02453,data/images/nframe_02453.npy,TRAIN,TRAIN,no,3,v40c_02896,orig_singleton_nframe_02453
nframe_02454,data/images/nframe_02454.npy,TRAIN,TRAIN,no,3,v40c_02897,orig_singleton_nframe_02454
nframe_02455,data/images/nframe_02455.npy,TRAIN,TRAIN,no,4,v40c_02898,orig_rule_02980
nframe_02456,data/images/nframe_02456.npy,TRAIN,TRAIN,no,4,v40c_02898,orig_rule_02980
nframe_02457,data/images/nframe_02457.npy,TRAIN,TRAIN,no,4,v40c_02899,orig_singleton_nframe_02457
nframe_02458,data/images/nframe_02458.npy,TRAIN,TRAIN,no,4,v40c_02900,orig_singleton_nframe_02458
nframe_02459,data/images/nframe_02459.npy,TRAIN,TRAIN,no,4,v40c_02901,orig_singleton_nframe_02459
nframe_02460,data/images/nframe_02460.npy,TRAIN,TRAIN,no,3,v40c_02902,orig_singleton_nframe_02460
nframe_02461,data/images/nframe_02461.npy,TRAIN,TRAIN,no,3,v40c_02903,orig_singleton_nframe_02461
nframe_02462,data/images/nframe_02462.npy,TRAIN,TRAIN,no,3,v40c_02904,orig_singleton_nframe_02462
nframe_02463,data/images/nframe_02463.npy,TRAIN,TRAIN,no,3,v40c_02905,orig_rule_02987
nframe_02464,data/images/nframe_02464.npy,TRAIN,TRAIN,no,4,v40c_02906,orig_singleton_nframe_02464
nframe_02465,data/images/nframe_02465.npy,TRAIN,TRAIN,no,3,v40c_02907,orig_singleton_nframe_02465
nframe_02466,data/images/nframe_02466.npy,TRAIN,TRAIN,no,3,v40c_02908,orig_singleton_nframe_02466
nframe_02467,data/images/nframe_02467.npy,TRAIN,TRAIN,no,3,v40c_02905,orig_rule_02987
nframe_02468,data/images/nframe_02468.npy,TRAIN,TRAIN,no,3,v40c_02909,orig_singleton_nframe_02468
nframe_02469,data/images/nframe_02469.npy,TRAIN,TRAIN,no,3,v40c_02910,orig_rule_02992
nframe_02470,data/images/nframe_02470.npy,TRAIN,TRAIN,no,4,v40c_02910,orig_rule_02992
nframe_02471,data/images/nframe_02471.npy,TRAIN,TRAIN,no,4,v40c_02910,orig_rule_02992
nframe_02472,data/images/nframe_02472.npy,TRAIN,TRAIN,no,4,v40c_02911,orig_rule_02993
nframe_02473,data/images/nframe_02473.npy,TRAIN,TRAIN,no,4,v40c_02911,orig_rule_02993
nframe_02474,data/images/nframe_02474.npy,TRAIN,TRAIN,no,4,v40c_02912,orig_rule_02994
nframe_02475,data/images/nframe_02475.npy,TRAIN,TRAIN,no,4,v40c_02912,orig_rule_02994
nframe_02476,data/images/nframe_02476.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02477,data/images/nframe_02477.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02478,data/images/nframe_02478.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02479,data/images/nframe_02479.npy,TRAIN,TRAIN,no,4,v40c_02914,orig_rule_02996
nframe_02480,data/images/nframe_02480.npy,TRAIN,TRAIN,no,4,v40c_02914,orig_rule_02996
nframe_02481,data/images/nframe_02481.npy,TRAIN,TRAIN,no,4,v40c_02915,orig_singleton_nframe_02481
nframe_02482,data/images/nframe_02482.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02483,data/images/nframe_02483.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02484,data/images/nframe_02484.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02485,data/images/nframe_02485.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02486,data/images/nframe_02486.npy,TRAIN,TRAIN,no,4,v40c_02912,orig_rule_02994
nframe_02487,data/images/nframe_02487.npy,TRAIN,TRAIN,no,4,v40c_02912,orig_rule_02994
nframe_02488,data/images/nframe_02488.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02489,data/images/nframe_02489.npy,TRAIN,TRAIN,no,4,v40c_02913,orig_rule_02995
nframe_02490,data/images/nframe_02490.npy,TRAIN,TRAIN,no,4,v40c_02916,orig_singleton_nframe_02490
nframe_02491,data/images/nframe_02491.npy,TRAIN,TRAIN,no,4,v40c_02917,orig_singleton_nframe_02491
nframe_02492,data/images/nframe_02492.npy,TRAIN,TRAIN,no,4,v40c_02918,orig_singleton_nframe_02492
nframe_02493,data/images/nframe_02493.npy,TRAIN,TRAIN,no,4,v40c_02919,orig_singleton_nframe_02493
nframe_02494,data/images/nframe_02494.npy,TRAIN,TRAIN,no,4,v40c_02920,orig_singleton_nframe_02494
nframe_02495,data/images/nframe_02495.npy,TRAIN,TRAIN,no,4,v40c_02921,orig_singleton_nframe_02495
nframe_02496,data/images/nframe_02496.npy,TRAIN,TRAIN,no,4,v40c_02922,orig_singleton_nframe_02496
nframe_02497,data/images/nframe_02497.npy,TRAIN,TRAIN,no,4,v40c_02923,orig_singleton_nframe_02497
nframe_02498,data/images/nframe_02498.npy,TRAIN,TRAIN,no,4,v40c_02924,orig_rule_03006
nframe_02499,data/images/nframe_02499.npy,TRAIN,TRAIN,no,4,v40c_02924,orig_rule_03006
nframe_02500,data/images/nframe_02500.npy,TRAIN,TRAIN,no,4,v40c_02925,orig_singleton_nframe_02500
nframe_02501,data/images/nframe_02501.npy,TRAIN,TRAIN,no,4,v40c_02926,orig_rule_03008
nframe_02502,data/images/nframe_02502.npy,TRAIN,TRAIN,no,4,v40c_02927,orig_rule_03009
nframe_02503,data/images/nframe_02503.npy,TRAIN,TRAIN,no,4,v40c_02928,orig_singleton_nframe_02503
nframe_02504,data/images/nframe_02504.npy,TRAIN,TRAIN,no,4,v40c_02929,orig_singleton_nframe_02504
nframe_02505,data/images/nframe_02505.npy,TRAIN,TRAIN,no,4,v40c_02930,orig_singleton_nframe_02505
nframe_02506,data/images/nframe_02506.npy,TRAIN,TRAIN,no,4,v40c_02931,orig_singleton_nframe_02506
nframe_02507,data/images/nframe_02507.npy,TRAIN,TRAIN,no,4,v40c_02932,orig_singleton_nframe_02507
nframe_02508,data/images/nframe_02508.npy,TRAIN,TRAIN,no,4,v40c_02933,orig_singleton_nframe_02508
nframe_02509,data/images/nframe_02509.npy,TRAIN,TRAIN,no,4,v40c_02927,orig_rule_03009
nframe_02510,data/images/nframe_02510.npy,TRAIN,TRAIN,no,4,v40c_02926,orig_rule_03008
nframe_02511,data/images/nframe_02511.npy,TRAIN,TRAIN,no,4,v40c_02934,orig_rule_03016
nframe_02512,data/images/nframe_02512.npy,TRAIN,TRAIN,no,4,v40c_02934,orig_rule_03016
nframe_02513,data/images/nframe_02513.npy,TRAIN,TRAIN,no,4,v40c_02935,orig_rule_03017
nframe_02514,data/images/nframe_02514.npy,TRAIN,TRAIN,no,4,v40c_02935,orig_rule_03017
nframe_02515,data/images/nframe_02515.npy,TRAIN,TRAIN,no,4,v40c_02935,orig_rule_03017
nframe_02516,data/images/nframe_02516.npy,TRAIN,TRAIN,no,5,v40c_02936,orig_rule_03018
nframe_02517,data/images/nframe_02517.npy,TRAIN,TRAIN,no,5,v40c_02936,orig_rule_03018
nframe_02518,data/images/nframe_02518.npy,TRAIN,TRAIN,no,5,v40c_02935,orig_rule_03017
nframe_02519,data/images/nframe_02519.npy,TRAIN,TRAIN,no,5,v40c_02935,orig_rule_03017
nframe_02520,data/images/nframe_02520.npy,TRAIN,TRAIN,no,5,v40c_02935,orig_rule_03017
nframe_02521,data/images/nframe_02521.npy,TRAIN,TRAIN,no,5,v40c_02935,orig_rule_03017
nframe_02522,data/images/nframe_02522.npy,TRAIN,TRAIN,no,5,v40c_02935,orig_rule_03017
nframe_02523,data/images/nframe_02523.npy,TRAIN,TRAIN,no,5,v40c_02937,orig_singleton_nframe_02523
nframe_02524,data/images/nframe_02524.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03020
nframe_02525,data/images/nframe_02525.npy,TRAIN,TRAIN,no,6,v40c_02938,orig_singleton_nframe_02525
nframe_02526,data/images/nframe_02526.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03020
nframe_02527,data/images/nframe_02527.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03020
nframe_02528,data/images/nframe_02528.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02529,data/images/nframe_02529.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02530,data/images/nframe_02530.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_singleton_nframe_02530
nframe_02531,data/images/nframe_02531.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02532,data/images/nframe_02532.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02533,data/images/nframe_02533.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02534,data/images/nframe_02534.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02535,data/images/nframe_02535.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02536,data/images/nframe_02536.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02537,data/images/nframe_02537.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02538,data/images/nframe_02538.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02539,data/images/nframe_02539.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02540,data/images/nframe_02540.npy,VALIDATION,TRAIN,yes,6,v40c_02468,orig_rule_02538
nframe_02541,data/images/nframe_02541.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03023
nframe_02542,data/images/nframe_02542.npy,TRAIN,TRAIN,no,6,v40c_02939,orig_singleton_nframe_02542
nframe_02543,data/images/nframe_02543.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03023
nframe_02544,data/images/nframe_02544.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03023
nframe_02545,data/images/nframe_02545.npy,TRAIN,TRAIN,no,7,v40c_02468,orig_rule_03023
nframe_02546,data/images/nframe_02546.npy,TRAIN,TRAIN,no,6,v40c_02468,orig_rule_03023
nframe_02547,data/images/nframe_02547.npy,TRAIN,TRAIN,no,7,v40c_02940,orig_singleton_nframe_02547
nframe_02548,data/images/nframe_02548.npy,TRAIN,VALIDATION,yes,6,v40c_02941,orig_rule_03026
nframe_02549,data/images/nframe_02549.npy,TRAIN,VALIDATION,yes,6,v40c_02941,orig_rule_03026
nframe_02550,data/images/nframe_02550.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02551,data/images/nframe_02551.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02552,data/images/nframe_02552.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02553,data/images/nframe_02553.npy,VALIDATION,VALIDATION,no,5,v40c_02941,orig_rule_03027
nframe_02554,data/images/nframe_02554.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02555,data/images/nframe_02555.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02556,data/images/nframe_02556.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02557,data/images/nframe_02557.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02558,data/images/nframe_02558.npy,VALIDATION,VALIDATION,no,6,v40c_02941,orig_rule_03027
nframe_02559,data/images/nframe_02559.npy,TRAIN,VALIDATION,yes,7,v40c_02941,orig_singleton_nframe_02559
nframe_02560,data/images/nframe_02560.npy,TRAIN,TRAIN,no,7,v40c_02942,orig_singleton_nframe_02560
nframe_02561,data/images/nframe_02561.npy,TRAIN,TRAIN,no,7,v40c_02943,orig_singleton_nframe_02561
nframe_02562,data/images/nframe_02562.npy,TRAIN,TRAIN,no,6,v40c_02944,orig_singleton_nframe_02562
nframe_02563,data/images/nframe_02563.npy,TRAIN,TRAIN,no,6,v40c_02945,orig_singleton_nframe_02563
nframe_02564,data/images/nframe_02564.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02565,data/images/nframe_02565.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02566,data/images/nframe_02566.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02567,data/images/nframe_02567.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02568,data/images/nframe_02568.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02569,data/images/nframe_02569.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02570,data/images/nframe_02570.npy,TRAIN,TRAIN,no,6,v40c_02946,orig_rule_03033
nframe_02571,data/images/nframe_02571.npy,TRAIN,TRAIN,no,6,v40c_02947,orig_singleton_nframe_02571
nframe_02572,data/images/nframe_02572.npy,TRAIN,TRAIN,no,7,v40c_02948,orig_singleton_nframe_02572
nframe_02573,data/images/nframe_02573.npy,TRAIN,TRAIN,no,7,v40c_02949,orig_singleton_nframe_02573
nframe_02574,data/images/nframe_02574.npy,TRAIN,TRAIN,no,7,v40c_02950,orig_rule_03037
nframe_02575,data/images/nframe_02575.npy,TRAIN,TRAIN,no,7,v40c_02950,orig_rule_03037
nframe_02576,data/images/nframe_02576.npy,TRAIN,TRAIN,no,6,v40c_02950,orig_rule_03037
nframe_02577,data/images/nframe_02577.npy,TRAIN,TRAIN,no,6,v40c_02950,orig_rule_03037
nframe_02578,data/images/nframe_02578.npy,TRAIN,TRAIN,no,6,v40c_02950,orig_rule_03037
nframe_02579,data/images/nframe_02579.npy,TRAIN,TRAIN,no,6,v40c_02950,orig_rule_03037
nframe_02580,data/images/nframe_02580.npy,TRAIN,TRAIN,no,6,v40c_02950,orig_rule_03037
nframe_02581,data/images/nframe_02581.npy,TRAIN,TRAIN,no,6,v40c_02951,orig_rule_03038
nframe_02582,data/images/nframe_02582.npy,TRAIN,TRAIN,no,6,v40c_02951,orig_rule_03038
nframe_02583,data/images/nframe_02583.npy,TRAIN,TRAIN,no,6,v40c_02952,orig_rule_03039
nframe_02584,data/images/nframe_02584.npy,TRAIN,TRAIN,no,6,v40c_02952,orig_rule_03039
nframe_02585,data/images/nframe_02585.npy,TRAIN,TRAIN,no,6,v40c_02951,orig_rule_03038
nframe_02586,data/images/nframe_02586.npy,TRAIN,TRAIN,no,6,v40c_02953,orig_rule_03040
nframe_02587,data/images/nframe_02587.npy,TRAIN,TRAIN,no,6,v40c_02953,orig_rule_03040
nframe_02588,data/images/nframe_02588.npy,TRAIN,TRAIN,no,6,v40c_02953,orig_rule_03040
nframe_02589,data/images/nframe_02589.npy,TRAIN,TRAIN,no,6,v40c_02954,orig_rule_03041
nframe_02590,data/images/nframe_02590.npy,TRAIN,TRAIN,no,6,v40c_02954,orig_rule_03041
nframe_02591,data/images/nframe_02591.npy,TRAIN,TRAIN,no,6,v40c_02955,orig_singleton_nframe_02591
nframe_02592,data/images/nframe_02592.npy,TRAIN,TRAIN,no,6,v40c_02956,orig_rule_03043
nframe_02593,data/images/nframe_02593.npy,TRAIN,TRAIN,no,6,v40c_02956,orig_rule_03043
nframe_02594,data/images/nframe_02594.npy,TRAIN,TRAIN,no,6,v40c_02883,orig_rule_02963
nframe_02595,data/images/nframe_02595.npy,TRAIN,TRAIN,no,6,v40c_02883,orig_rule_02963
nframe_02596,data/images/nframe_02596.npy,TRAIN,TRAIN,no,6,v40c_02883,orig_rule_02963
nframe_02597,data/images/nframe_02597.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02598,data/images/nframe_02598.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02599,data/images/nframe_02599.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02600,data/images/nframe_02600.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02601,data/images/nframe_02601.npy,TRAIN,TRAIN,no,6,v40c_02957,orig_rule_03044
nframe_02602,data/images/nframe_02602.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02603,data/images/nframe_02603.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02604,data/images/nframe_02604.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02605,data/images/nframe_02605.npy,TRAIN,TRAIN,no,7,v40c_02957,orig_rule_03044
nframe_02606,data/images/nframe_02606.npy,TRAIN,TRAIN,no,7,v40c_02958,orig_rule_03045
nframe_02607,data/images/nframe_02607.npy,TRAIN,TRAIN,no,6,v40c_02958,orig_rule_03045
nframe_02608,data/images/nframe_02608.npy,TRAIN,TRAIN,no,5,v40c_02959,orig_singleton_nframe_02608
nframe_02609,data/images/nframe_02609.npy,TRAIN,TRAIN,no,6,v40c_02960,orig_singleton_nframe_02609
nframe_02610,data/images/nframe_02610.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02611,data/images/nframe_02611.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02612,data/images/nframe_02612.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02613,data/images/nframe_02613.npy,TRAIN,TRAIN,no,5,v40c_02961,orig_rule_03048
nframe_02614,data/images/nframe_02614.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02615,data/images/nframe_02615.npy,TRAIN,TRAIN,no,5,v40c_02962,orig_singleton_nframe_02615
nframe_02616,data/images/nframe_02616.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02617,data/images/nframe_02617.npy,TRAIN,TRAIN,no,5,v40c_02963,orig_singleton_nframe_02617
nframe_02618,data/images/nframe_02618.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02619,data/images/nframe_02619.npy,TRAIN,TRAIN,no,6,v40c_02964,orig_rule_03051
nframe_02620,data/images/nframe_02620.npy,TRAIN,TRAIN,no,6,v40c_02964,orig_rule_03051
nframe_02621,data/images/nframe_02621.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02622,data/images/nframe_02622.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02623,data/images/nframe_02623.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02624,data/images/nframe_02624.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02625,data/images/nframe_02625.npy,TRAIN,TRAIN,no,6,v40c_02961,orig_rule_03048
nframe_02626,data/images/nframe_02626.npy,TRAIN,TRAIN,no,5,v40c_02965,orig_singleton_nframe_02626
nframe_02627,data/images/nframe_02627.npy,TRAIN,TRAIN,no,5,v40c_02966,orig_singleton_nframe_02627
nframe_02628,data/images/nframe_02628.npy,TRAIN,TRAIN,no,4,v40c_02967,orig_singleton_nframe_02628
nframe_02629,data/images/nframe_02629.npy,TRAIN,TRAIN,no,4,v40c_02968,orig_rule_03055
nframe_02630,data/images/nframe_02630.npy,TRAIN,TRAIN,no,5,v40c_02968,orig_rule_03055
nframe_02631,data/images/nframe_02631.npy,TRAIN,TRAIN,no,5,v40c_02969,orig_singleton_nframe_02631
nframe_02632,data/images/nframe_02632.npy,TRAIN,TRAIN,no,5,v40c_02970,orig_rule_03057
nframe_02633,data/images/nframe_02633.npy,TRAIN,TRAIN,no,5,v40c_02970,orig_rule_03057
nframe_02634,data/images/nframe_02634.npy,TRAIN,TRAIN,no,5,v40c_02970,orig_rule_03057
nframe_02635,data/images/nframe_02635.npy,TRAIN,TRAIN,no,5,v40c_02970,orig_rule_03057
nframe_02636,data/images/nframe_02636.npy,TRAIN,TRAIN,no,5,v40c_02971,orig_singleton_nframe_02636
nframe_02637,data/images/nframe_02637.npy,TRAIN,TRAIN,no,5,v40c_02972,orig_rule_03059
nframe_02638,data/images/nframe_02638.npy,TRAIN,TRAIN,no,5,v40c_02972,orig_rule_03059
nframe_02639,data/images/nframe_02639.npy,TRAIN,TRAIN,no,5,v40c_02972,orig_rule_03059
nframe_02640,data/images/nframe_02640.npy,TRAIN,TRAIN,no,5,v40c_02973,orig_rule_03060
nframe_02641,data/images/nframe_02641.npy,TRAIN,TRAIN,no,5,v40c_02973,orig_rule_03060
nframe_02642,data/images/nframe_02642.npy,TRAIN,TRAIN,no,4,v40c_02974,orig_rule_03061
nframe_02643,data/images/nframe_02643.npy,TRAIN,TRAIN,no,5,v40c_02974,orig_rule_03061
nframe_02644,data/images/nframe_02644.npy,TRAIN,TRAIN,no,4,v40c_02974,orig_rule_03061
nframe_02645,data/images/nframe_02645.npy,TRAIN,TRAIN,no,5,v40c_02975,orig_rule_03062
nframe_02646,data/images/nframe_02646.npy,TRAIN,TRAIN,no,4,v40c_02975,orig_rule_03062
nframe_02647,data/images/nframe_02647.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02648,data/images/nframe_02648.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02649,data/images/nframe_02649.npy,TRAIN,TRAIN,no,4,v40c_02977,orig_singleton_nframe_02649
nframe_02650,data/images/nframe_02650.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02651,data/images/nframe_02651.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02652,data/images/nframe_02652.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02653,data/images/nframe_02653.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02654,data/images/nframe_02654.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02655,data/images/nframe_02655.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02656,data/images/nframe_02656.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02657,data/images/nframe_02657.npy,TRAIN,TRAIN,no,4,v40c_02976,orig_rule_03063
nframe_02658,data/images/nframe_02658.npy,TRAIN,TRAIN,no,4,v40c_02978,orig_singleton_nframe_02658
nframe_02659,data/images/nframe_02659.npy,TRAIN,TRAIN,no,5,v40c_02979,orig_rule_03066
nframe_02660,data/images/nframe_02660.npy,TRAIN,TRAIN,no,4,v40c_02979,orig_rule_03066
nframe_02661,data/images/nframe_02661.npy,TRAIN,TRAIN,no,3,v40c_02980,orig_singleton_nframe_02661
nframe_02662,data/images/nframe_02662.npy,TRAIN,TRAIN,no,4,v40c_02981,orig_singleton_nframe_02662
nframe_02663,data/images/nframe_02663.npy,TRAIN,TRAIN,no,3,v40c_02982,orig_singleton_nframe_02663
nframe_02664,data/images/nframe_02664.npy,TRAIN,TRAIN,no,3,v40c_02983,orig_rule_03070
nframe_02665,data/images/nframe_02665.npy,TRAIN,TRAIN,no,3,v40c_02983,orig_rule_03070
nframe_02666,data/images/nframe_02666.npy,TRAIN,TRAIN,no,2,v40c_02983,orig_rule_03070
nframe_02667,data/images/nframe_02667.npy,TRAIN,TRAIN,no,3,v40c_02984,orig_rule_03071
nframe_02668,data/images/nframe_02668.npy,TRAIN,TRAIN,no,3,v40c_02984,orig_rule_03071
nframe_02669,data/images/nframe_02669.npy,TRAIN,TRAIN,no,3,v40c_02984,orig_rule_03071
nframe_02670,data/images/nframe_02670.npy,TRAIN,TRAIN,no,3,v40c_02985,orig_singleton_nframe_02670
nframe_02671,data/images/nframe_02671.npy,TRAIN,TRAIN,no,3,v40c_02986,orig_singleton_nframe_02671
nframe_02688,data/images/nframe_02688.npy,VALIDATION,VALIDATION,no,1,v40c_02987,orig_singleton_nframe_02688
nframe_02689,data/images/nframe_02689.npy,VALIDATION,VALIDATION,no,1,v40c_02988,orig_singleton_nframe_02689
nframe_02690,data/images/nframe_02690.npy,VALIDATION,VALIDATION,no,1,v40c_02989,orig_singleton_nframe_02690
nframe_02691,data/images/nframe_02691.npy,VALIDATION,VALIDATION,no,1,v40c_02990,orig_singleton_nframe_02691
nframe_02692,data/images/nframe_02692.npy,VALIDATION,VALIDATION,no,1,v40c_02991,orig_singleton_nframe_02692
nframe_02693,data/images/nframe_02693.npy,VALIDATION,VALIDATION,no,1,v40c_02992,orig_rule_03079
nframe_02694,data/images/nframe_02694.npy,VALIDATION,VALIDATION,no,1,v40c_02992,orig_rule_03079
nframe_02695,data/images/nframe_02695.npy,VALIDATION,VALIDATION,no,1,v40c_02993,orig_rule_03080
