sample_id_a,sample_id_b,sources,proxy_group_id,outer_fold
nframe_00902,nframe_00903,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00903,nframe_00904,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00904,nframe_00905,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00905,nframe_00906,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00906,nframe_00907,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00907,nframe_00908,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00908,nframe_00909,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00909,nframe_00910,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00910,nframe_00911,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00911,nframe_00912,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00912,nframe_00913,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00913,nframe_00914,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00914,nframe_00915,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00915,nframe_00916,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00916,nframe_00917,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00917,nframe_00918,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00918,nframe_00919,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00919,nframe_00920,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00920,nframe_00921,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00921,nframe_00922,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00922,nframe_00923,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00923,nframe_00924,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00924,nframe_00925,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00925,nframe_00926,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00926,nframe_00927,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00927,nframe_00928,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00928,nframe_00929,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00929,nframe_00930,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00930,nframe_00931,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00931,nframe_00932,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00932,nframe_00933,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00933,nframe_00934,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00934,nframe_00935,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00935,nframe_00936,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00936,nframe_00937,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00937,nframe_00938,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00938,nframe_00939,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00939,nframe_00940,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00940,nframe_00941,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00941,nframe_00942,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00942,nframe_00943,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00943,nframe_00944,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00944,nframe_00945,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00945,nframe_00946,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00946,nframe_00947,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00947,nframe_00948,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00948,nframe_00949,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00949,nframe_00950,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00950,nframe_00951,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00951,nframe_00952,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00952,nframe_00953,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00953,nframe_00954,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00954,nframe_00955,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00955,nframe_00956,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00956,nframe_00957,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00957,nframe_00958,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00958,nframe_00959,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00959,nframe_00960,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00960,nframe_00961,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00961,nframe_00962,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00962,nframe_00963,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00963,nframe_00964,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00964,nframe_00965,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00965,nframe_00966,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00966,nframe_00967,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00967,nframe_00968,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00968,nframe_00969,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00969,nframe_00970,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00970,nframe_00971,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00971,nframe_00972,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00972,nframe_00973,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00973,nframe_00974,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00974,nframe_00975,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00975,nframe_00976,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00976,nframe_00977,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00977,nframe_00978,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00978,nframe_00979,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00979,nframe_00980,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00980,nframe_00981,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00981,nframe_00982,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00982,nframe_00983,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00983,nframe_00984,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00984,nframe_00985,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00985,nframe_00986,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00986,nframe_00987,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00987,nframe_00988,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00988,nframe_00989,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00989,nframe_00990,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00990,nframe_00991,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00991,nframe_00992,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00992,nframe_00993,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00993,nframe_00994,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00994,nframe_00995,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00995,nframe_00996,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00996,nframe_00997,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00997,nframe_00998,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00998,nframe_00999,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_00999,nframe_01000,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01000,nframe_01001,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01001,nframe_01002,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01002,nframe_01003,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01003,nframe_01004,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01004,nframe_01005,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01005,nframe_01006,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01006,nframe_01007,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01007,nframe_01008,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01008,nframe_01009,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01009,nframe_01010,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01010,nframe_01011,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01011,nframe_01012,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01012,nframe_01013,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01013,nframe_01014,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01014,nframe_01015,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01015,nframe_01016,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01016,nframe_01017,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01017,nframe_01018,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01018,nframe_01019,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01019,nframe_01020,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01020,nframe_01021,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01021,nframe_01022,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01022,nframe_01023,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01023,nframe_01024,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01024,nframe_01025,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01025,nframe_01026,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01026,nframe_01027,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01027,nframe_01028,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01028,nframe_01029,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01029,nframe_01030,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01030,nframe_01031,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01031,nframe_01032,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01032,nframe_01033,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01033,nframe_01034,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01034,nframe_01035,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01035,nframe_01036,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01036,nframe_01037,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01037,nframe_01038,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01038,nframe_01039,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01039,nframe_01040,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01040,nframe_01041,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01041,nframe_01042,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01042,nframe_01043,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01043,nframe_01044,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01044,nframe_01045,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01045,nframe_01046,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01046,nframe_01047,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01047,nframe_01048,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01048,nframe_01049,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01049,nframe_01050,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01050,nframe_01051,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01051,nframe_01052,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01052,nframe_01053,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01053,nframe_01054,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01054,nframe_01055,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01055,nframe_01056,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01056,nframe_01057,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01057,nframe_01058,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01058,nframe_01059,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01059,nframe_01060,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01060,nframe_01061,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01061,nframe_01062,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01062,nframe_01063,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01063,nframe_01064,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01064,nframe_01065,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01065,nframe_01066,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01066,nframe_01067,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01067,nframe_01068,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01068,nframe_01069,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01069,nframe_01070,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01070,nframe_01071,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01071,nframe_01072,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01072,nframe_01073,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01073,nframe_01074,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01074,nframe_01075,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01075,nframe_01076,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01076,nframe_01077,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01077,nframe_01078,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01078,nframe_01079,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01079,nframe_01080,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01080,nframe_01081,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01081,nframe_01082,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01082,nframe_01083,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01083,nframe_01084,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01084,nframe_01085,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01085,nframe_01086,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01086,nframe_01087,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01087,nframe_01088,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01088,nframe_01089,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01089,nframe_01090,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01090,nframe_01091,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01091,nframe_01092,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01091,nframe_01093,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01091,nframe_01094,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01091,nframe_01095,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01091,nframe_01096,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01091,nframe_01097,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01092,nframe_01093,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01093,nframe_01094,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01094,nframe_01095,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01095,nframe_01096,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01096,nframe_01097,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01097,nframe_01098,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01098,nframe_01099,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01098,nframe_01104,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01099,nframe_01100,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01099,nframe_01104,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01100,nframe_01101,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01100,nframe_01104,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01101,nframe_01102,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01101,nframe_01104,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01102,nframe_01103,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01102,nframe_01104,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01103,nframe_01104,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01104,nframe_01105,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01104,nframe_01106,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01104,nframe_01107,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01104,nframe_01108,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01104,nframe_01109,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01104,nframe_01110,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01104,nframe_01111,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01105,nframe_01106,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01106,nframe_01107,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01107,nframe_01108,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01108,nframe_01109,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01109,nframe_01110,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01110,nframe_01111,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01111,nframe_01112,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01112,nframe_01113,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01112,nframe_01119,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01113,nframe_01114,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01113,nframe_01119,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01114,nframe_01115,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01114,nframe_01119,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01115,nframe_01116,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01115,nframe_01119,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01116,nframe_01117,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01116,nframe_01119,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01117,nframe_01118,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01117,nframe_01119,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01118,nframe_01119,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01119,nframe_01120,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01120,nframe_01121,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01120,nframe_01122,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01120,nframe_01123,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01121,nframe_01122,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01122,nframe_01123,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01123,nframe_01124,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01124,nframe_01125,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01124,nframe_01126,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01125,nframe_01126,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01126,nframe_01127,human_adjudicated_adjacent_or_near_identical;same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01126,nframe_01128,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01129,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01130,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01131,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01132,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01133,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01134,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01135,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01136,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01137,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01138,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01139,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01140,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01141,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01126,nframe_01142,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01127,nframe_01128,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01128,nframe_01129,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01129,nframe_01130,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01130,nframe_01131,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01131,nframe_01132,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01132,nframe_01133,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01133,nframe_01134,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01134,nframe_01135,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01135,nframe_01136,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01136,nframe_01137,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01137,nframe_01138,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01138,nframe_01139,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01139,nframe_01140,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01140,nframe_01141,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01141,nframe_01142,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01142,nframe_01143,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01143,nframe_01144,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01144,nframe_01145,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01145,nframe_01146,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01146,nframe_01147,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01147,nframe_01148,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01148,nframe_01149,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01149,nframe_01150,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01150,nframe_01151,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01151,nframe_01152,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01152,nframe_01153,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01153,nframe_01154,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01154,nframe_01155,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01155,nframe_01156,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01156,nframe_01157,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01157,nframe_01158,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01158,nframe_01159,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01159,nframe_01160,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01160,nframe_01161,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01161,nframe_01162,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01162,nframe_01163,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01163,nframe_01164,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01164,nframe_01165,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01165,nframe_01166,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01166,nframe_01167,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01167,nframe_01168,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01168,nframe_01169,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01169,nframe_01170,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01170,nframe_01171,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01171,nframe_01172,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01172,nframe_01173,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01173,nframe_01174,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01174,nframe_01175,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01175,nframe_01176,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01176,nframe_01184,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01184,nframe_01185,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01185,nframe_01186,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01186,nframe_01187,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01187,nframe_01188,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01188,nframe_01189,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01189,nframe_01190,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01190,nframe_01191,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01191,nframe_01192,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01191,nframe_01207,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01192,nframe_01193,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01192,nframe_01207,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01193,nframe_01194,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01193,nframe_01207,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01194,nframe_01195,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01194,nframe_01207,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01195,nframe_01196,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01195,nframe_01207,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01196,nframe_01197,same_family_consecutive_id_gap_le_16,V86PG0003,1
nframe_01196,nframe_01207,human_adjudicated_adjacent_or_near_identical,V86PG0003,1
nframe_01197,nframe_01198,same_family_consecutive_id_gap_le_16,V86PG0003,1
