sample_id,proxy_group_id,outer_fold,family,numeric_id,gt_boxes,zero_target
nframe_01165,V86PG0003,1,nframe,1165,3,0
nframe_01166,V86PG0003,1,nframe,1166,3,0
nframe_01167,V86PG0003,1,nframe,1167,3,0
nframe_01168,V86PG0003,1,nframe,1168,3,0
nframe_01169,V86PG0003,1,nframe,1169,3,0
nframe_01170,V86PG0003,1,nframe,1170,3,0
nframe_01171,V86PG0003,1,nframe,1171,3,0
nframe_01172,V86PG0003,1,nframe,1172,3,0
nframe_01173,V86PG0003,1,nframe,1173,3,0
nframe_01174,V86PG0003,1,nframe,1174,3,0
nframe_01175,V86PG0003,1,nframe,1175,3,0
nframe_01176,V86PG0003,1,nframe,1176,3,0
nframe_01184,V86PG0003,1,nframe,1184,4,0
nframe_01185,V86PG0003,1,nframe,1185,3,0
nframe_01186,V86PG0003,1,nframe,1186,3,0
nframe_01187,V86PG0003,1,nframe,1187,3,0
nframe_01188,V86PG0003,1,nframe,1188,3,0
nframe_01189,V86PG0003,1,nframe,1189,3,0
nframe_01190,V86PG0003,1,nframe,1190,3,0
nframe_01191,V86PG0003,1,nframe,1191,3,0
nframe_01192,V86PG0003,1,nframe,1192,3,0
nframe_01193,V86PG0003,1,nframe,1193,3,0
nframe_01194,V86PG0003,1,nframe,1194,3,0
nframe_01195,V86PG0003,1,nframe,1195,3,0
nframe_01196,V86PG0003,1,nframe,1196,3,0
nframe_01197,V86PG0003,1,nframe,1197,3,0
nframe_01198,V86PG0003,1,nframe,1198,3,0
nframe_01199,V86PG0003,1,nframe,1199,3,0
nframe_01200,V86PG0003,1,nframe,1200,3,0
nframe_01201,V86PG0003,1,nframe,1201,3,0
nframe_01202,V86PG0003,1,nframe,1202,3,0
nframe_01203,V86PG0003,1,nframe,1203,3,0
nframe_01204,V86PG0003,1,nframe,1204,3,0
nframe_01205,V86PG0003,1,nframe,1205,3,0
nframe_01206,V86PG0003,1,nframe,1206,3,0
nframe_01207,V86PG0003,1,nframe,1207,4,0
nframe_01208,V86PG0003,1,nframe,1208,4,0
nframe_01209,V86PG0003,1,nframe,1209,4,0
nframe_01210,V86PG0003,1,nframe,1210,4,0
nframe_01211,V86PG0003,1,nframe,1211,4,0
nframe_01212,V86PG0003,1,nframe,1212,4,0
nframe_01213,V86PG0003,1,nframe,1213,4,0
nframe_01214,V86PG0003,1,nframe,1214,4,0
nframe_01215,V86PG0003,1,nframe,1215,4,0
nframe_01216,V86PG0003,1,nframe,1216,4,0
nframe_01217,V86PG0003,1,nframe,1217,4,0
nframe_01218,V86PG0003,1,nframe,1218,4,0
nframe_01219,V86PG0003,1,nframe,1219,4,0
nframe_01220,V86PG0003,1,nframe,1220,4,0
nframe_01221,V86PG0003,1,nframe,1221,4,0
nframe_01222,V86PG0003,1,nframe,1222,4,0
nframe_01223,V86PG0003,1,nframe,1223,4,0
nframe_01224,V86PG0003,1,nframe,1224,4,0
nframe_01225,V86PG0003,1,nframe,1225,3,0
nframe_01226,V86PG0003,1,nframe,1226,3,0
nframe_01227,V86PG0003,1,nframe,1227,3,0
nframe_01228,V86PG0003,1,nframe,1228,3,0
nframe_01229,V86PG0003,1,nframe,1229,3,0
nframe_01230,V86PG0003,1,nframe,1230,3,0
nframe_01231,V86PG0003,1,nframe,1231,3,0
nframe_01232,V86PG0003,1,nframe,1232,3,0
nframe_01233,V86PG0003,1,nframe,1233,3,0
nframe_01234,V86PG0003,1,nframe,1234,3,0
nframe_01235,V86PG0003,1,nframe,1235,3,0
nframe_01236,V86PG0003,1,nframe,1236,3,0
nframe_01237,V86PG0003,1,nframe,1237,3,0
nframe_01238,V86PG0003,1,nframe,1238,3,0
nframe_01239,V86PG0003,1,nframe,1239,3,0
nframe_01240,V86PG0003,1,nframe,1240,3,0
nframe_01241,V86PG0003,1,nframe,1241,3,0
nframe_01242,V86PG0003,1,nframe,1242,3,0
nframe_01243,V86PG0003,1,nframe,1243,4,0
nframe_01244,V86PG0003,1,nframe,1244,4,0
nframe_01245,V86PG0003,1,nframe,1245,4,0
nframe_01246,V86PG0003,1,nframe,1246,4,0
nframe_01247,V86PG0003,1,nframe,1247,4,0
nframe_01248,V86PG0003,1,nframe,1248,4,0
nframe_01249,V86PG0003,1,nframe,1249,4,0
nframe_01250,V86PG0003,1,nframe,1250,4,0
nframe_01251,V86PG0003,1,nframe,1251,4,0
nframe_01252,V86PG0003,1,nframe,1252,4,0
nframe_01253,V86PG0003,1,nframe,1253,4,0
nframe_01254,V86PG0003,1,nframe,1254,5,0
nframe_01255,V86PG0003,1,nframe,1255,4,0
nframe_01256,V86PG0003,1,nframe,1256,4,0
nframe_01257,V86PG0003,1,nframe,1257,4,0
nframe_01258,V86PG0003,1,nframe,1258,4,0
nframe_01259,V86PG0003,1,nframe,1259,4,0
nframe_01260,V86PG0003,1,nframe,1260,4,0
nframe_01261,V86PG0003,1,nframe,1261,5,0
nframe_01262,V86PG0003,1,nframe,1262,5,0
nframe_01263,V86PG0003,1,nframe,1263,6,0
nframe_01264,V86PG0003,1,nframe,1264,5,0
nframe_01265,V86PG0003,1,nframe,1265,5,0
nframe_01266,V86PG0003,1,nframe,1266,5,0
nframe_01267,V86PG0003,1,nframe,1267,5,0
nframe_01268,V86PG0003,1,nframe,1268,5,0
nframe_01269,V86PG0003,1,nframe,1269,5,0
nframe_01270,V86PG0003,1,nframe,1270,5,0
nframe_01271,V86PG0003,1,nframe,1271,5,0
nframe_01272,V86PG0003,1,nframe,1272,5,0
nframe_01273,V86PG0003,1,nframe,1273,5,0
nframe_01274,V86PG0003,1,nframe,1274,5,0
nframe_01275,V86PG0003,1,nframe,1275,5,0
nframe_01276,V86PG0003,1,nframe,1276,5,0
nframe_01277,V86PG0003,1,nframe,1277,5,0
nframe_01278,V86PG0003,1,nframe,1278,5,0
nframe_01279,V86PG0003,1,nframe,1279,5,0
nframe_01280,V86PG0003,1,nframe,1280,5,0
nframe_01281,V86PG0003,1,nframe,1281,6,0
nframe_01282,V86PG0003,1,nframe,1282,6,0
nframe_01283,V86PG0003,1,nframe,1283,6,0
nframe_01284,V86PG0003,1,nframe,1284,5,0
nframe_01285,V86PG0003,1,nframe,1285,5,0
nframe_01286,V86PG0003,1,nframe,1286,5,0
nframe_01287,V86PG0003,1,nframe,1287,5,0
nframe_01288,V86PG0003,1,nframe,1288,5,0
nframe_01289,V86PG0003,1,nframe,1289,5,0
nframe_01290,V86PG0003,1,nframe,1290,5,0
nframe_01291,V86PG0003,1,nframe,1291,5,0
nframe_01292,V86PG0003,1,nframe,1292,5,0
nframe_01293,V86PG0003,1,nframe,1293,5,0
nframe_01294,V86PG0003,1,nframe,1294,5,0
nframe_01295,V86PG0003,1,nframe,1295,5,0
nframe_01296,V86PG0003,1,nframe,1296,5,0
nframe_01297,V86PG0003,1,nframe,1297,5,0
nframe_01298,V86PG0003,1,nframe,1298,5,0
nframe_01299,V86PG0003,1,nframe,1299,5,0
nframe_01300,V86PG0003,1,nframe,1300,5,0
nframe_01301,V86PG0003,1,nframe,1301,5,0
nframe_01302,V86PG0003,1,nframe,1302,5,0
nframe_01303,V86PG0003,1,nframe,1303,5,0
nframe_01304,V86PG0003,1,nframe,1304,5,0
nframe_01305,V86PG0003,1,nframe,1305,5,0
nframe_01306,V86PG0003,1,nframe,1306,5,0
nframe_01307,V86PG0003,1,nframe,1307,5,0
nframe_01308,V86PG0003,1,nframe,1308,5,0
nframe_01309,V86PG0003,1,nframe,1309,6,0
nframe_01310,V86PG0003,1,nframe,1310,6,0
nframe_01311,V86PG0003,1,nframe,1311,6,0
nframe_01312,V86PG0003,1,nframe,1312,5,0
nframe_01314,V86PG0003,1,nframe,1314,6,0
nframe_01315,V86PG0003,1,nframe,1315,6,0
nframe_01316,V86PG0003,1,nframe,1316,6,0
nframe_01317,V86PG0003,1,nframe,1317,6,0
nframe_01318,V86PG0003,1,nframe,1318,6,0
nframe_01319,V86PG0003,1,nframe,1319,6,0
nframe_01320,V86PG0003,1,nframe,1320,6,0
nframe_01321,V86PG0003,1,nframe,1321,6,0
nframe_01322,V86PG0003,1,nframe,1322,6,0
nframe_01323,V86PG0003,1,nframe,1323,6,0
nframe_01324,V86PG0003,1,nframe,1324,6,0
nframe_01325,V86PG0003,1,nframe,1325,6,0
nframe_01326,V86PG0003,1,nframe,1326,2,0
nframe_01327,V86PG0003,1,nframe,1327,6,0
nframe_01328,V86PG0003,1,nframe,1328,6,0
nframe_01329,V86PG0003,1,nframe,1329,4,0
nframe_01330,V86PG0003,1,nframe,1330,4,0
nframe_01331,V86PG0003,1,nframe,1331,4,0
nframe_01332,V86PG0003,1,nframe,1332,4,0
nframe_01333,V86PG0003,1,nframe,1333,4,0
nframe_01334,V86PG0003,1,nframe,1334,4,0
nframe_01335,V86PG0003,1,nframe,1335,4,0
nframe_01336,V86PG0003,1,nframe,1336,7,0
nframe_01337,V86PG0003,1,nframe,1337,7,0
nframe_01338,V86PG0003,1,nframe,1338,7,0
nframe_01339,V86PG0003,1,nframe,1339,7,0
nframe_01340,V86PG0003,1,nframe,1340,7,0
nframe_01341,V86PG0003,1,nframe,1341,7,0
nframe_01342,V86PG0003,1,nframe,1342,7,0
nframe_01343,V86PG0003,1,nframe,1343,7,0
nframe_01344,V86PG0003,1,nframe,1344,7,0
nframe_01345,V86PG0003,1,nframe,1345,7,0
nframe_01346,V86PG0003,1,nframe,1346,7,0
nframe_01347,V86PG0003,1,nframe,1347,7,0
nframe_01348,V86PG0003,1,nframe,1348,7,0
nframe_01349,V86PG0003,1,nframe,1349,7,0
nframe_01350,V86PG0003,1,nframe,1350,7,0
nframe_01351,V86PG0003,1,nframe,1351,7,0
nframe_01352,V86PG0003,1,nframe,1352,7,0
nframe_01353,V86PG0003,1,nframe,1353,7,0
nframe_01354,V86PG0003,1,nframe,1354,7,0
nframe_01355,V86PG0003,1,nframe,1355,7,0
nframe_01356,V86PG0003,1,nframe,1356,7,0
nframe_01357,V86PG0003,1,nframe,1357,7,0
nframe_01358,V86PG0003,1,nframe,1358,7,0
nframe_01359,V86PG0003,1,nframe,1359,7,0
nframe_01360,V86PG0003,1,nframe,1360,8,0
nframe_01361,V86PG0003,1,nframe,1361,8,0
nframe_01362,V86PG0003,1,nframe,1362,8,0
nframe_01363,V86PG0003,1,nframe,1363,8,0
nframe_01364,V86PG0003,1,nframe,1364,8,0
nframe_01365,V86PG0003,1,nframe,1365,8,0
nframe_01366,V86PG0003,1,nframe,1366,8,0
nframe_01367,V86PG0003,1,nframe,1367,9,0
nframe_01368,V86PG0003,1,nframe,1368,9,0
nframe_01369,V86PG0003,1,nframe,1369,8,0
nframe_01370,V86PG0003,1,nframe,1370,8,0
nframe_01371,V86PG0003,1,nframe,1371,8,0
nframe_01372,V86PG0003,1,nframe,1372,8,0
nframe_01373,V86PG0003,1,nframe,1373,8,0
nframe_01374,V86PG0003,1,nframe,1374,8,0
nframe_01375,V86PG0003,1,nframe,1375,8,0
nframe_01376,V86PG0003,1,nframe,1376,8,0
nframe_01377,V86PG0003,1,nframe,1377,8,0
nframe_01378,V86PG0003,1,nframe,1378,8,0
nframe_01379,V86PG0003,1,nframe,1379,8,0
nframe_01380,V86PG0003,1,nframe,1380,8,0
nframe_01381,V86PG0003,1,nframe,1381,8,0
nframe_01382,V86PG0003,1,nframe,1382,9,0
nframe_01383,V86PG0003,1,nframe,1383,9,0
nframe_01384,V86PG0003,1,nframe,1384,9,0
nframe_01385,V86PG0003,1,nframe,1385,9,0
nframe_01386,V86PG0003,1,nframe,1386,9,0
nframe_01387,V86PG0003,1,nframe,1387,9,0
nframe_01388,V86PG0003,1,nframe,1388,9,0
nframe_01389,V86PG0003,1,nframe,1389,9,0
nframe_01390,V86PG0003,1,nframe,1390,9,0
nframe_01391,V86PG0003,1,nframe,1391,9,0
nframe_01392,V86PG0003,1,nframe,1392,10,0
nframe_01393,V86PG0003,1,nframe,1393,9,0
nframe_01394,V86PG0003,1,nframe,1394,10,0
nframe_01395,V86PG0003,1,nframe,1395,9,0
nframe_01396,V86PG0003,1,nframe,1396,10,0
nframe_01397,V86PG0003,1,nframe,1397,10,0
nframe_01398,V86PG0003,1,nframe,1398,9,0
nframe_01399,V86PG0003,1,nframe,1399,9,0
nframe_01400,V86PG0003,1,nframe,1400,10,0
nframe_01401,V86PG0003,1,nframe,1401,9,0
nframe_01402,V86PG0003,1,nframe,1402,11,0
nframe_01403,V86PG0003,1,nframe,1403,10,0
nframe_01404,V86PG0003,1,nframe,1404,10,0
nframe_01405,V86PG0003,1,nframe,1405,9,0
nframe_01406,V86PG0003,1,nframe,1406,10,0
nframe_01407,V86PG0003,1,nframe,1407,11,0
nframe_01408,V86PG0003,1,nframe,1408,11,0
nframe_01409,V86PG0003,1,nframe,1409,11,0
nframe_01410,V86PG0003,1,nframe,1410,11,0
nframe_01411,V86PG0003,1,nframe,1411,11,0
nframe_01412,V86PG0003,1,nframe,1412,11,0
nframe_01413,V86PG0003,1,nframe,1413,12,0
nframe_01414,V86PG0003,1,nframe,1414,12,0
nframe_01415,V86PG0003,1,nframe,1415,12,0
nframe_01416,V86PG0003,1,nframe,1416,12,0
nframe_01417,V86PG0003,1,nframe,1417,12,0
nframe_01418,V86PG0003,1,nframe,1418,12,0
nframe_01419,V86PG0003,1,nframe,1419,12,0
nframe_01420,V86PG0003,1,nframe,1420,12,0
nframe_01421,V86PG0003,1,nframe,1421,11,0
nframe_01422,V86PG0003,1,nframe,1422,11,0
nframe_01423,V86PG0003,1,nframe,1423,11,0
nframe_01424,V86PG0003,1,nframe,1424,11,0
nframe_01425,V86PG0003,1,nframe,1425,11,0
nframe_01426,V86PG0003,1,nframe,1426,10,0
nframe_01427,V86PG0003,1,nframe,1427,10,0
nframe_01428,V86PG0003,1,nframe,1428,11,0
nframe_01430,V86PG0003,1,nframe,1430,11,0
nframe_01431,V86PG0003,1,nframe,1431,11,0
nframe_01432,V86PG0003,1,nframe,1432,11,0
nframe_01433,V86PG0003,1,nframe,1433,11,0
nframe_01434,V86PG0003,1,nframe,1434,11,0
nframe_01435,V86PG0003,1,nframe,1435,11,0
nframe_01436,V86PG0003,1,nframe,1436,11,0
nframe_01437,V86PG0003,1,nframe,1437,11,0
nframe_01438,V86PG0003,1,nframe,1438,11,0
nframe_01439,V86PG0003,1,nframe,1439,11,0
nframe_01440,V86PG0003,1,nframe,1440,11,0
nframe_01441,V86PG0003,1,nframe,1441,11,0
nframe_01442,V86PG0003,1,nframe,1442,11,0
nframe_01443,V86PG0003,1,nframe,1443,11,0
nframe_01444,V86PG0003,1,nframe,1444,12,0
nframe_01445,V86PG0003,1,nframe,1445,11,0
nframe_01446,V86PG0003,1,nframe,1446,12,0
nframe_01447,V86PG0003,1,nframe,1447,13,0
nframe_01448,V86PG0003,1,nframe,1448,13,0
nframe_01449,V86PG0003,1,nframe,1449,13,0
nframe_01450,V86PG0003,1,nframe,1450,13,0
nframe_01451,V86PG0003,1,nframe,1451,13,0
nframe_01452,V86PG0003,1,nframe,1452,13,0
nframe_01453,V86PG0003,1,nframe,1453,13,0
nframe_01454,V86PG0003,1,nframe,1454,13,0
nframe_01455,V86PG0003,1,nframe,1455,13,0
nframe_01456,V86PG0003,1,nframe,1456,14,0
nframe_01457,V86PG0003,1,nframe,1457,13,0
nframe_01459,V86PG0003,1,nframe,1459,13,0
nframe_01460,V86PG0003,1,nframe,1460,13,0
nframe_01461,V86PG0003,1,nframe,1461,13,0
nframe_01462,V86PG0003,1,nframe,1462,13,0
nframe_01463,V86PG0003,1,nframe,1463,13,0
nframe_01464,V86PG0003,1,nframe,1464,14,0
nframe_01465,V86PG0003,1,nframe,1465,13,0
nframe_01466,V86PG0003,1,nframe,1466,14,0
nframe_01467,V86PG0003,1,nframe,1467,13,0
nframe_01468,V86PG0003,1,nframe,1468,13,0
nframe_01469,V86PG0003,1,nframe,1469,13,0
nframe_01470,V86PG0003,1,nframe,1470,13,0
nframe_01471,V86PG0003,1,nframe,1471,12,0
nframe_01472,V86PG0003,1,nframe,1472,13,0
nframe_01473,V86PG0003,1,nframe,1473,13,0
nframe_01474,V86PG0003,1,nframe,1474,13,0
nframe_01475,V86PG0003,1,nframe,1475,13,0
nframe_01476,V86PG0003,1,nframe,1476,13,0
nframe_01477,V86PG0003,1,nframe,1477,13,0
nframe_01478,V86PG0003,1,nframe,1478,13,0
nframe_01479,V86PG0003,1,nframe,1479,13,0
nframe_01480,V86PG0003,1,nframe,1480,13,0
nframe_01481,V86PG0003,1,nframe,1481,13,0
nframe_01482,V86PG0003,1,nframe,1482,14,0
nframe_01483,V86PG0003,1,nframe,1483,14,0
nframe_01484,V86PG0003,1,nframe,1484,14,0
nframe_01485,V86PG0003,1,nframe,1485,14,0
nframe_01486,V86PG0003,1,nframe,1486,14,0
nframe_01487,V86PG0003,1,nframe,1487,15,0
nframe_01488,V86PG0003,1,nframe,1488,15,0
nframe_01489,V86PG0003,1,nframe,1489,15,0
nframe_01490,V86PG0003,1,nframe,1490,15,0
nframe_01491,V86PG0003,1,nframe,1491,15,0
nframe_01492,V86PG0003,1,nframe,1492,14,0
nframe_01493,V86PG0003,1,nframe,1493,14,0
nframe_01494,V86PG0003,1,nframe,1494,15,0
nframe_01495,V86PG0003,1,nframe,1495,14,0
nframe_01496,V86PG0003,1,nframe,1496,12,0
nframe_01497,V86PG0003,1,nframe,1497,12,0
nframe_01498,V86PG0003,1,nframe,1498,13,0
nframe_01499,V86PG0003,1,nframe,1499,12,0
nframe_01500,V86PG0003,1,nframe,1500,12,0
nframe_01501,V86PG0003,1,nframe,1501,12,0
nframe_01502,V86PG0003,1,nframe,1502,12,0
nframe_01503,V86PG0003,1,nframe,1503,12,0
nframe_01504,V86PG0003,1,nframe,1504,12,0
nframe_01505,V86PG0003,1,nframe,1505,10,0
nframe_01506,V86PG0003,1,nframe,1506,10,0
nframe_01507,V86PG0003,1,nframe,1507,10,0
nframe_01508,V86PG0003,1,nframe,1508,10,0
nframe_01509,V86PG0003,1,nframe,1509,10,0
nframe_01510,V86PG0003,1,nframe,1510,11,0
nframe_01511,V86PG0003,1,nframe,1511,11,0
nframe_01512,V86PG0003,1,nframe,1512,11,0
nframe_01513,V86PG0003,1,nframe,1513,5,0
nframe_01514,V86PG0003,1,nframe,1514,5,0
nframe_01515,V86PG0003,1,nframe,1515,4,0
nframe_01516,V86PG0003,1,nframe,1516,4,0
nframe_01517,V86PG0003,1,nframe,1517,4,0
nframe_01518,V86PG0003,1,nframe,1518,4,0
nframe_01519,V86PG0003,1,nframe,1519,5,0
nframe_01520,V86PG0003,1,nframe,1520,6,0
nframe_01521,V86PG0003,1,nframe,1521,7,0
nframe_01522,V86PG0003,1,nframe,1522,8,0
nframe_01523,V86PG0003,1,nframe,1523,9,0
nframe_01524,V86PG0003,1,nframe,1524,10,0
nframe_01525,V86PG0003,1,nframe,1525,10,0
nframe_01526,V86PG0003,1,nframe,1526,10,0
nframe_01527,V86PG0003,1,nframe,1527,9,0
nframe_01528,V86PG0003,1,nframe,1528,9,0
nframe_01529,V86PG0003,1,nframe,1529,9,0
nframe_01530,V86PG0003,1,nframe,1530,8,0
nframe_01531,V86PG0003,1,nframe,1531,9,0
nframe_01532,V86PG0003,1,nframe,1532,9,0
nframe_01533,V86PG0003,1,nframe,1533,9,0
nframe_01534,V86PG0003,1,nframe,1534,9,0
nframe_01535,V86PG0003,1,nframe,1535,9,0
nframe_01536,V86PG0003,1,nframe,1536,8,0
nframe_01537,V86PG0003,1,nframe,1537,8,0
nframe_01538,V86PG0003,1,nframe,1538,9,0
nframe_01539,V86PG0003,1,nframe,1539,10,0
nframe_01540,V86PG0003,1,nframe,1540,10,0
nframe_01541,V86PG0003,1,nframe,1541,10,0
nframe_01542,V86PG0003,1,nframe,1542,10,0
nframe_01544,V86PG0003,1,nframe,1544,9,0
nframe_01545,V86PG0003,1,nframe,1545,8,0
nframe_01546,V86PG0003,1,nframe,1546,9,0
nframe_01547,V86PG0003,1,nframe,1547,8,0
nframe_01548,V86PG0003,1,nframe,1548,9,0
nframe_01549,V86PG0003,1,nframe,1549,7,0
nframe_01551,V86PG0003,1,nframe,1551,8,0
nframe_01552,V86PG0003,1,nframe,1552,9,0
nframe_01553,V86PG0003,1,nframe,1553,8,0
nframe_01554,V86PG0003,1,nframe,1554,9,0
nframe_01555,V86PG0003,1,nframe,1555,8,0
nframe_01556,V86PG0003,1,nframe,1556,8,0
nframe_01557,V86PG0003,1,nframe,1557,7,0
nframe_01558,V86PG0003,1,nframe,1558,8,0
nframe_01559,V86PG0003,1,nframe,1559,8,0
nframe_01560,V86PG0003,1,nframe,1560,8,0
nframe_01561,V86PG0003,1,nframe,1561,8,0
nframe_01562,V86PG0003,1,nframe,1562,8,0
nframe_01563,V86PG0003,1,nframe,1563,8,0
nframe_01564,V86PG0003,1,nframe,1564,8,0
nframe_01565,V86PG0003,1,nframe,1565,9,0
nframe_01566,V86PG0003,1,nframe,1566,9,0
nframe_01567,V86PG0003,1,nframe,1567,9,0
nframe_01568,V86PG0003,1,nframe,1568,9,0
nframe_01569,V86PG0003,1,nframe,1569,9,0
nframe_01570,V86PG0003,1,nframe,1570,10,0
nframe_01571,V86PG0003,1,nframe,1571,10,0
nframe_01572,V86PG0003,1,nframe,1572,10,0
nframe_01573,V86PG0003,1,nframe,1573,9,0
nframe_01574,V86PG0003,1,nframe,1574,9,0
nframe_01575,V86PG0003,1,nframe,1575,9,0
nframe_01576,V86PG0003,1,nframe,1576,9,0
nframe_01577,V86PG0003,1,nframe,1577,8,0
nframe_01578,V86PG0003,1,nframe,1578,8,0
nframe_01579,V86PG0003,1,nframe,1579,8,0
nframe_01580,V86PG0003,1,nframe,1580,8,0
nframe_01581,V86PG0003,1,nframe,1581,7,0
nframe_01582,V86PG0003,1,nframe,1582,7,0
nframe_01583,V86PG0003,1,nframe,1583,8,0
nframe_01584,V86PG0003,1,nframe,1584,7,0
nframe_01585,V86PG0003,1,nframe,1585,7,0
nframe_01586,V86PG0003,1,nframe,1586,7,0
nframe_01587,V86PG0003,1,nframe,1587,7,0
nframe_01588,V86PG0003,1,nframe,1588,6,0
nframe_01589,V86PG0003,1,nframe,1589,6,0
nframe_01590,V86PG0003,1,nframe,1590,6,0
nframe_01591,V86PG0003,1,nframe,1591,6,0
nframe_01592,V86PG0003,1,nframe,1592,6,0
nframe_01593,V86PG0003,1,nframe,1593,7,0
nframe_01594,V86PG0003,1,nframe,1594,6,0
nframe_01595,V86PG0003,1,nframe,1595,6,0
nframe_01596,V86PG0003,1,nframe,1596,6,0
nframe_01597,V86PG0003,1,nframe,1597,5,0
nframe_01598,V86PG0003,1,nframe,1598,6,0
nframe_01599,V86PG0003,1,nframe,1599,6,0
nframe_01600,V86PG0003,1,nframe,1600,6,0
nframe_01601,V86PG0003,1,nframe,1601,6,0
nframe_01602,V86PG0003,1,nframe,1602,6,0
nframe_01603,V86PG0003,1,nframe,1603,7,0
nframe_01604,V86PG0003,1,nframe,1604,7,0
nframe_01605,V86PG0003,1,nframe,1605,7,0
nframe_01606,V86PG0003,1,nframe,1606,7,0
nframe_01607,V86PG0003,1,nframe,1607,7,0
nframe_01608,V86PG0003,1,nframe,1608,7,0
nframe_01609,V86PG0003,1,nframe,1609,7,0
nframe_01610,V86PG0003,1,nframe,1610,7,0
nframe_01611,V86PG0003,1,nframe,1611,7,0
nframe_01612,V86PG0003,1,nframe,1612,8,0
nframe_01613,V86PG0003,1,nframe,1613,7,0
nframe_01614,V86PG0003,1,nframe,1614,7,0
nframe_01615,V86PG0003,1,nframe,1615,6,0
nframe_01616,V86PG0003,1,nframe,1616,6,0
nframe_01617,V86PG0003,1,nframe,1617,6,0
nframe_01618,V86PG0003,1,nframe,1618,6,0
nframe_01619,V86PG0003,1,nframe,1619,7,0
nframe_01620,V86PG0003,1,nframe,1620,7,0
nframe_01621,V86PG0003,1,nframe,1621,7,0
nframe_01622,V86PG0003,1,nframe,1622,6,0
nframe_01623,V86PG0003,1,nframe,1623,7,0
nframe_01624,V86PG0003,1,nframe,1624,6,0
nframe_01625,V86PG0003,1,nframe,1625,6,0
nframe_01626,V86PG0003,1,nframe,1626,9,0
nframe_01627,V86PG0003,1,nframe,1627,6,0
nframe_01628,V86PG0003,1,nframe,1628,7,0
nframe_01629,V86PG0003,1,nframe,1629,7,0
nframe_01630,V86PG0003,1,nframe,1630,6,0
nframe_01631,V86PG0003,1,nframe,1631,6,0
nframe_01632,V86PG0003,1,nframe,1632,7,0
nframe_01633,V86PG0003,1,nframe,1633,6,0
nframe_01634,V86PG0003,1,nframe,1634,6,0
nframe_01635,V86PG0003,1,nframe,1635,6,0
nframe_01636,V86PG0003,1,nframe,1636,7,0
nframe_01637,V86PG0003,1,nframe,1637,6,0
nframe_01638,V86PG0003,1,nframe,1638,6,0
nframe_01639,V86PG0003,1,nframe,1639,6,0
nframe_01640,V86PG0003,1,nframe,1640,6,0
nframe_01641,V86PG0003,1,nframe,1641,6,0
nframe_01642,V86PG0003,1,nframe,1642,6,0
nframe_01643,V86PG0003,1,nframe,1643,6,0
nframe_01644,V86PG0003,1,nframe,1644,6,0
nframe_01645,V86PG0003,1,nframe,1645,6,0
nframe_01646,V86PG0003,1,nframe,1646,7,0
nframe_01647,V86PG0003,1,nframe,1647,7,0
nframe_01648,V86PG0003,1,nframe,1648,6,0
nframe_01649,V86PG0003,1,nframe,1649,7,0
nframe_01650,V86PG0003,1,nframe,1650,6,0
nframe_01651,V86PG0003,1,nframe,1651,7,0
nframe_01652,V86PG0003,1,nframe,1652,6,0
nframe_01653,V86PG0003,1,nframe,1653,7,0
nframe_01654,V86PG0003,1,nframe,1654,7,0
nframe_01655,V86PG0003,1,nframe,1655,7,0
nframe_01656,V86PG0003,1,nframe,1656,7,0
nframe_01657,V86PG0003,1,nframe,1657,6,0
nframe_01658,V86PG0003,1,nframe,1658,6,0
nframe_01659,V86PG0003,1,nframe,1659,6,0
nframe_01660,V86PG0003,1,nframe,1660,6,0
nframe_01661,V86PG0003,1,nframe,1661,7,0
nframe_01662,V86PG0003,1,nframe,1662,8,0
nframe_01663,V86PG0003,1,nframe,1663,7,0
nframe_01664,V86PG0003,1,nframe,1664,7,0
nframe_01665,V86PG0003,1,nframe,1665,6,0
nframe_01666,V86PG0003,1,nframe,1666,7,0
nframe_01667,V86PG0003,1,nframe,1667,8,0
nframe_01668,V86PG0003,1,nframe,1668,7,0
nframe_01669,V86PG0003,1,nframe,1669,8,0
nframe_01670,V86PG0003,1,nframe,1670,8,0
nframe_01671,V86PG0003,1,nframe,1671,8,0
nframe_01672,V86PG0003,1,nframe,1672,8,0
nframe_01673,V86PG0003,1,nframe,1673,8,0
nframe_01674,V86PG0003,1,nframe,1674,8,0
nframe_01675,V86PG0003,1,nframe,1675,6,0
nframe_01676,V86PG0003,1,nframe,1676,7,0
nframe_01677,V86PG0003,1,nframe,1677,8,0
nframe_01678,V86PG0003,1,nframe,1678,7,0
nframe_01679,V86PG0003,1,nframe,1679,7,0
nframe_01680,V86PG0003,1,nframe,1680,7,0
nframe_01681,V86PG0003,1,nframe,1681,8,0
nframe_01682,V86PG0003,1,nframe,1682,7,0
nframe_01683,V86PG0003,1,nframe,1683,8,0
nframe_01684,V86PG0003,1,nframe,1684,7,0
nframe_01685,V86PG0003,1,nframe,1685,7,0
nframe_01686,V86PG0003,1,nframe,1686,7,0
nframe_01687,V86PG0003,1,nframe,1687,7,0
nframe_01688,V86PG0003,1,nframe,1688,6,0
nframe_01689,V86PG0003,1,nframe,1689,6,0
nframe_01690,V86PG0003,1,nframe,1690,6,0
nframe_01691,V86PG0003,1,nframe,1691,6,0
nframe_01692,V86PG0003,1,nframe,1692,6,0
nframe_01693,V86PG0003,1,nframe,1693,7,0
