component_id,allocated_split,rel_path,family,numeric_id,rgb_sha256,gt_boxes,component_size,component_provenance
C00002,train,data/images/nframe_02315.npy,nframe,2315,bea1b3738ac6f2fde0a2b93f93544db532357bb0d59fa0696be22f4350955489,3,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02316.npy,nframe,2316,37981d516cac7274d8745dbf466e5e0e358fb2ae62363159fdc3338364325490,3,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02317.npy,nframe,2317,c3afc2fb4e079f816cb3206d61a2511b93df7c85736a02b072d449e8152dfd9c,3,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02318.npy,nframe,2318,a5680f109cf94f5aa788e3eca968b6b9dbfd9c2f77e4dd1f9c3242cd5e452786,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02319.npy,nframe,2319,1136b51eecfc50638ed78ddfc2ab965bf45c79c4d569810322c7feae25c34308,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02320.npy,nframe,2320,ee76847eaa03274d9003c82cc40f236c2eaf5352099e6d384e6a72b6753b9c05,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02322.npy,nframe,2322,a23504a220b1fbba90380b82d1b796d2be634ca05909066cb0cbd57d74015a90,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02323.npy,nframe,2323,88b058a3ac98240056b099b34c56809ed514e2b5bf8e61ccbd2c3ae07d8659f6,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02324.npy,nframe,2324,fa998d5f7042a7b26a10eb23fbe54db90c9a42e1dfbf254882b4344d4449c6c6,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02327.npy,nframe,2327,3da894ec7b85651de7138f2882a50de6c661a07d392dda4f84e102cf8a1fcaa5,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02330.npy,nframe,2330,6a76052a069664f4c514bddf651002475001523a8d881a5a5a69eaa60fd82f8e,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02331.npy,nframe,2331,60afb0d4e283fe76a49be5ce089f1eca2e3a45abea23d6c467e3403450a103e2,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02332.npy,nframe,2332,8bca067c12d1a025d0f544e55ed4fb21a88f5823cfcd8e203c6251ac99bb7ae5,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02333.npy,nframe,2333,42101e64a7321786e7a4d4fb749b4aa330cdeff09d27a2a9575db56f9b758936,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02335.npy,nframe,2335,30c68ed57823f56b4f758502ae5e276ff0deba5704d711794f8e083fe0e48e44,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02344.npy,nframe,2344,bff01b75e803121e701aa0d2da0970d56c465eba629134ca61aebd614ed6cdbb,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02345.npy,nframe,2345,cfe63ab26cbafc3cb6d21d171f78818e4d548c6e0e6c86b8c4fa69f2ab069264,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02346.npy,nframe,2346,b7caa312be40ae4135f6d3ed7fde7ebb0cb6a4caeadd0a62b8dd0b4c451670bf,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02347.npy,nframe,2347,8968337f6239de5f5fa5023e176226e79688522db6e9aee862b66e2733aa770a,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02348.npy,nframe,2348,f8b06872c4f1ab3206f6c8be10860a0a938f945c58a413438fbeb904eec39398,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02353.npy,nframe,2353,e84a3b1798d4ea06501387c9a2c7819e299c41b196201bf16e9788f970624e0d,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02355.npy,nframe,2355,328f96d5396cec0acd45785e59390bfde9a4a331d2babef97de757b8559cf48b,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02356.npy,nframe,2356,810395c3c4053f8fcac5bd34ca96f4fe0d306f88be64a4dbd5cc0917070ca8f2,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02358.npy,nframe,2358,d6de0e441f50b9fad396d02b3da3cadeffc913c81db6e976b5a5b2c94cd9ba48,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02359.npy,nframe,2359,d6de0e441f50b9fad396d02b3da3cadeffc913c81db6e976b5a5b2c94cd9ba48,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02360.npy,nframe,2360,0ceed5f6bb02752722c25d3785224646d8a81b5b908c6cae5c1d56c606c16a40,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02364.npy,nframe,2364,5f833f1acbfcb02c0872018127d27641b4e47875c4a68fe2d318b8ef6113d135,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02365.npy,nframe,2365,5efa209bc331ca076e0013f5531aae03f002cdfda4cf0cdb7d0855a3287d437a,2,1580,exact_rgb_sha256;nframe_distance_le_16
C00002,train,data/images/nframe_02374.npy,nframe,2374,3f2758d3f8247cac2348eefa341f6b2a675e7caf03aeaf1e693838d004765ded,1,1580,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02419.npy,nframe,2419,5bfa258ed7c59990fca45155aaf5bcd85511bf1c7e93683c16774e2a4c075df6,1,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02423.npy,nframe,2423,b9cd9673e38aec7578aa19c966cd70c9f5f93271708063fccbc06cc88426deff,1,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02424.npy,nframe,2424,57e1f46d7b968ff87d91f4cfa99b175a53b6e1c19308a4f2fa55219336479841,1,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02425.npy,nframe,2425,57e1f46d7b968ff87d91f4cfa99b175a53b6e1c19308a4f2fa55219336479841,1,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02426.npy,nframe,2426,cd740c30d7e4d190953418e78330789978f5a9817487944ef45e2a17e2165808,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02427.npy,nframe,2427,3c1eba1ad3da77426ba32e819adda56d6040d1b2c0078f787ddd09bd79e9fc75,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02428.npy,nframe,2428,0e16999ad00f3cff5f1a8411088b03ca2432c343a29356ec245b281aa818c9bd,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02429.npy,nframe,2429,79af7a84abe36f057f6e02adcc985b488baf159a73cf53a9b8d78b14bcf75246,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02430.npy,nframe,2430,5ddc96df767b1fdc81806013a6f6688c76bd388412e072f38877b653ca5d9cd7,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02431.npy,nframe,2431,7b3861ed65c65af836b146cb38d598cbbc95d803231fe1418ca2eb8e2570bd78,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02432.npy,nframe,2432,3807cf754d2ce6d7045aade8f2fc916814ad17b163eede7bdb4c70506fa03e7e,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02433.npy,nframe,2433,bb049ed9670e4798954865d752808aff735a6835527b13cb4b78f78180c9fce2,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02434.npy,nframe,2434,4ce49ac14607a3a9f264d5e06e7d6cb385cdc906cc51718c3471c8bbab0b1286,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02435.npy,nframe,2435,bdd9c3e4b947eb37ded02662a133568ac47b334b1469e7ea5c6ef60809817c65,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02436.npy,nframe,2436,fde2f01b47100efe951aea701bb856496fc89335c3cd39e99a84906d59b60d7c,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02437.npy,nframe,2437,d2c31a5d49ec72b3a71e2d7f6fde4a94631c2d3c2445a2e5e64c456c3f7abd7e,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02438.npy,nframe,2438,6783018bcf5a99d2690722ea34c13304e3a1ea0eb5e4fb2a94dc83f458ba5838,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02439.npy,nframe,2439,5141b59d8e43587031c2228dbbd821828f2cbe8d92d9442ae15656a2fb1797d4,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02440.npy,nframe,2440,e4a2669ba9b9050650ac70f142cf33f47a7a76aede5c3106df074ca5afb12b6d,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02441.npy,nframe,2441,e4a2669ba9b9050650ac70f142cf33f47a7a76aede5c3106df074ca5afb12b6d,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02442.npy,nframe,2442,ae815931762bb381d4d72d63c188fcb261550cb4b8baa262b0e19988f8b0f722,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02443.npy,nframe,2443,fadb6139da631db282a1c18c411ee729065ddce51749788ab387222c339aa636,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02444.npy,nframe,2444,b0b8e3379d3ac32a11ae1e83d6b98b158921597ee5bee88a4dea1330d5fbf434,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02445.npy,nframe,2445,83efe80ac7cfe6b1246555f639185cf0b4acc75d1fc8bbc0eac980e6ddd704b7,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02446.npy,nframe,2446,b92ca45dbcc30163882dc14c8769fb1256e70b7b540ca8d95a2232b4e442e63c,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02447.npy,nframe,2447,377533ffcdf0856ae8455f8179a21b3bf8a00a3cb2df4215be7b7c9f4ddfafdb,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02448.npy,nframe,2448,dd860cb85acb15c698450d2e9ff7fee86007fdef52f3ec3ccc704cd66c3515ad,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02449.npy,nframe,2449,61f4bdffbe986baf05cddb46d09f6c1b0ef3dc0a67bcc6424b4a23164b359d93,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02450.npy,nframe,2450,791b210fdfd264285b7d9b8d971c0a2bc69d1b8522a9eedf0211be9e592f4ea4,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02451.npy,nframe,2451,621b3c53b2ea6f96734ad6cf7810d4e9a2b952f33f01fa06053d2bf42cf53f27,2,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02452.npy,nframe,2452,e0b6216302644890a08dff06fdd2811d59615349d873fbdccc41d5372a93aa9e,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02453.npy,nframe,2453,7e5c55e52741a97bc78af39be18963103de0ffe0287c0e515f7861c50ac35237,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02454.npy,nframe,2454,4614902a0164d1b9d6d737d3439346ce841c3eda01291d79ef20c9222509f54f,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02455.npy,nframe,2455,a026b84bfd018a0b94daf74ab1f91fcbbf8b35c8fe73d1769dfe1a763d98ebe1,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02456.npy,nframe,2456,89e72d98462423fdfcb15a8bc11d3ad50a4969171c695c62331a8cab7eeeb189,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02457.npy,nframe,2457,6cb4d2ce0d7c305d4b0bd28e9b477ae376c4626708ce6b40e639e71a4947b2eb,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02458.npy,nframe,2458,c4e73e514dedb6430aa5fedddc6cc728fd1bc096ca351e14b8d11092d8d98f05,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02459.npy,nframe,2459,765d7e7ec07e987abc54d478d8163510b7703ad31db42a027369c5c06f6ba37e,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02460.npy,nframe,2460,7bef479bb5a972b4c44db5b6f4a419fc0e5dbbbeb08032415d62b1f10d426b01,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02461.npy,nframe,2461,0be26f9dc16dfe9ff72f690c5b83ca5e07040795828b22d90ad163206f4d3af4,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02462.npy,nframe,2462,a1b47209347088f6ced3e9f28d83013a782854918c20807b3df47fd533ad80aa,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02463.npy,nframe,2463,c96b5ae5d7309498561432501074e179d53c62de883b418f4aa93fefbe85d2a4,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02464.npy,nframe,2464,c7aa75d3086fdc5533e0cdf79e266ac23107d6b231d8bd6e67eb4eced3509881,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02465.npy,nframe,2465,50856c2cd69af056ecf02dcda97549841989a96109100f18ec93bd8231aae7d5,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02466.npy,nframe,2466,1375b691b8be81d4ae9e449a85aec3e39edc097c3f2e1212f03b4cd6ca656546,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02467.npy,nframe,2467,2870e3af737cc97313fe6b74b602497d0a61b9cc9f431870a8db3c870a5eedcb,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02468.npy,nframe,2468,5c54ef5b5bed27b74cdcfd60addcfd1447aec58e81cb540d6b2ab29dc7afe259,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02469.npy,nframe,2469,0672d81d9d227e42b6fb374e6e87651b917e415b506c3418a6042ca31c2d3b62,3,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02470.npy,nframe,2470,bc0b07ed08de1c4f110d758ee53f0708f9d73d297544ad238f542399d7a2a125,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02471.npy,nframe,2471,d1ffa883952f8a97704149fab55b7884548225dbe8974d9e79c7c5df4d63615e,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02472.npy,nframe,2472,cc84228dd46e3e1a92b68161ff0f13f3164cd354843be75d8c5321c7c1091015,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02473.npy,nframe,2473,cc84228dd46e3e1a92b68161ff0f13f3164cd354843be75d8c5321c7c1091015,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02474.npy,nframe,2474,ef19eb14500e47e6af43a3cd15ff50760a70a6c358beb49fc05c861042a4031c,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02475.npy,nframe,2475,5760e9b7ced80b0b51150d14d084daacb9f1d2875ffa1f45250a461a66276cfd,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02476.npy,nframe,2476,859d880916cef514b29b5d0ab6eed538aa50e1f33ba861e27e0b5f62d3d1def1,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02477.npy,nframe,2477,b7bd1f492d0df63cbcef2dee4fcf1432393a1c4559923cb5563c4edfd12d5c90,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02478.npy,nframe,2478,bce13bd3e51141730106cfd4778e1f5fd178d5522aa5b62b8682818b49bff96e,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02479.npy,nframe,2479,75fbfd65bde0266a63fec2c729c1e92d6832e0c5492bd23809acc49dc58611d3,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02480.npy,nframe,2480,75fbfd65bde0266a63fec2c729c1e92d6832e0c5492bd23809acc49dc58611d3,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02481.npy,nframe,2481,1dc5a8362d898f40277692f52dad0c432cdb4c02f44a0f5fe2bd7371e70e6b8b,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02482.npy,nframe,2482,63751b665896a44694b6e4634b43e598528e7966df7550ef7170d5cbdd449a72,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02483.npy,nframe,2483,56d4f111f9c73ad0875504c3a33c90bc793aef861fa54840c58eea302822ec88,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02484.npy,nframe,2484,2a45bf4f4976cb966dba721b25de8f573578af1abcb070f529c0bb2587f62a50,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02485.npy,nframe,2485,7661c80b0b121375ede6fd1b571e4ffeda479dd90a440958848c18869b2e7b8c,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02486.npy,nframe,2486,6584c31509f5c97110a40bad6a760206f915095157d7e39a3d84ba60291c6d25,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02487.npy,nframe,2487,6584c31509f5c97110a40bad6a760206f915095157d7e39a3d84ba60291c6d25,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02488.npy,nframe,2488,0ace8d76b805fa8118b9fc1094384604145250fbd6a85dc8aa63f5af749969fe,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02489.npy,nframe,2489,98a98c71adc914ff483486550743d5c5ac9d1e029d2bcb547f3e7b6531c78688,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02490.npy,nframe,2490,7caa0097f16b017f52532c48682da93e4469ea936444fee56d8b4fb3db394b74,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02491.npy,nframe,2491,b3f3a31be9e238254ff896d4b049d4613658ceb937e1b549c07b99443ddee840,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02492.npy,nframe,2492,569dc4ba969f9c0539090f6d42797ebe8f740a17cac707c0ec8e8cd8efb3538a,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02493.npy,nframe,2493,bab79f9b3ef987268fc3f5a7d444990b5f2fe76753040cdf3df1086f20bebc53,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02494.npy,nframe,2494,a159079d491f6dd10137fe90ad9d864e75f770fd15188c457875848f4365e22b,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02495.npy,nframe,2495,b15eddff31d7a01d48e0f4f530d297b6c6e3aebeac4f2fefec3ba6b26587e68a,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02496.npy,nframe,2496,0926c4d1ee451279418c10e4a888bdb2014dea17cc72d98c4cab61cf64f17df9,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02497.npy,nframe,2497,d6f782236b205875f7d45c47e71bdc2dee21a8d20f7dead313635ac333c1733f,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02498.npy,nframe,2498,49e2aad5c1081e708c4c5acd4c6d75d7a31b2c1a26aad9b06d863d96408b3a0d,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02499.npy,nframe,2499,c00d70e6b68c5bde89e16855514e886f22695fd066e25c6a628d7331bd5c49c8,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02500.npy,nframe,2500,1d75989caa3974543abe645aa67721fe6266498be99f6c10ac1662d3c5c7724f,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02501.npy,nframe,2501,65e03ad1fdb74598f88c1908345a6895f1c1fc37cdaa9962705ce145d090d07e,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02502.npy,nframe,2502,5054ff98496032a3f41d8925c4b209e4fff7b4a010ffcfd5f3652a5f090c7b3d,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02503.npy,nframe,2503,12bba599b8b279e1ef9162da984cd0ed285caac220df70a8af1f66285bdf3a3f,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02504.npy,nframe,2504,d93cb10f4435c1117e6bc9bac41220acc00c98bacb8531becd1361e5cd2003ce,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02505.npy,nframe,2505,4f028bf7a19bbab375f8465a177529621f2e66f80e28cdd14e9f8c2d7d876fdf,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02506.npy,nframe,2506,d7e4a9a5006979fbe6846d8112977bb27a63287573fffc98096d0cf4b350b214,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02507.npy,nframe,2507,8953f28f7cc8c1f4511276a312c508dcfa260717bba67682556bbcaa4ea73163,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02508.npy,nframe,2508,989e2651cee2139f539167850a73a10f4b8223d25b416eb374a9f277ef05d0f1,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02509.npy,nframe,2509,e7bd4080814d35f21674d4a85d232303935bc92330475b35ad26e31279bd12fe,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02510.npy,nframe,2510,2faa20e9a5d3fc75bbb122589dc50118803321ecc6e33d01a619cb079f4c01dc,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02511.npy,nframe,2511,8984347a2635fb9b316d1f3b84cdec5d2ff10bad42338eb0be8b64689c92894f,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02512.npy,nframe,2512,8984347a2635fb9b316d1f3b84cdec5d2ff10bad42338eb0be8b64689c92894f,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02513.npy,nframe,2513,bd38901799f9de225a0736ceba02a8a859646043362ac0089226595dfa81e1a5,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02514.npy,nframe,2514,bd38901799f9de225a0736ceba02a8a859646043362ac0089226595dfa81e1a5,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02515.npy,nframe,2515,08958f64238f0cfbe54dc20a221bbd73654bc30d1b4b9d1c47cae4a62c72831f,4,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02516.npy,nframe,2516,99e70b5a11383a108faa5e1c6debd3e67ef5e8d2278ba248ae6a7a133332705b,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02517.npy,nframe,2517,319d51bd66c35d4468d1a291c4976461ef31c55cb59cd79870dc66b9d0a3f13f,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02518.npy,nframe,2518,234f53c7ed9adde35e3f757a09b37321960015f1cdf616d117a5d358c897dae8,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02519.npy,nframe,2519,21a991257e327d8a0e6f016a59bcf06bc514f520fc3eef2d23e2f4832813527b,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02520.npy,nframe,2520,e1118b1e205cfb60dedc1105558a497fd0930ef7af7bcc3f3924fd54f8b44ae2,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02521.npy,nframe,2521,f628499828db7be496899240bdc3bbd5f051abb9b00f20803779aa133a2e8541,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02522.npy,nframe,2522,1daf212e60037f4853e25fa48d5efb5777456c9b9abe14a10a24b57d1b1e3a08,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02523.npy,nframe,2523,c0f73b90a3bd93f4d279a704904ce5e6a926ee7c41c1f0d8a4c204a1fe62c01b,5,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02524.npy,nframe,2524,ea44946de7fa75e8d6f984646957bc90fa82c8683cca836d48b6f646d66ed2a9,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02525.npy,nframe,2525,464ec87bcb686525fbcac57541481b1008f9110a210a0eec852e9b479f1acaad,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02526.npy,nframe,2526,78ad5fd4c7b122ca9c772e47b9f3228d57898db83010dcba98276352a4c2104a,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02527.npy,nframe,2527,626f82736baf95240efb49063e190623b8f7dc5477abdd3ab33ea87108028c64,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02528.npy,nframe,2528,29a520eea6ff106d2661693210b8fe46c4650e8c5fa8467196b862255cafb10f,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02529.npy,nframe,2529,ddf752db7a64b663165d9e582f40870dc66d4364d5ae5dee272a19488fbc3cf9,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02530.npy,nframe,2530,3c32c455c4699bd59053fc02b5a3026afd5307cedba31b1729a00316e981dec9,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02531.npy,nframe,2531,866220ef5e8bee4e9faa9a632e0c885d068199778e4c308e52873a474045a063,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02532.npy,nframe,2532,02f89420ab23b39ad0b5dcc354e7e71b03e6c703a59c793460404d71958ba519,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02533.npy,nframe,2533,ddd4f5b7900feca588b9228150a2f00d9d7a504ad68792ac6a48200a0a0b9303,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02534.npy,nframe,2534,005c2997b8311fe43aa85e855b577817875c08816e0792c9a81724451ea3675f,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02535.npy,nframe,2535,ce3058502c354702e74a807b2891defc737aa9850d404b4e0efd005527b2ef06,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02536.npy,nframe,2536,f743dcd5040544b795d811d3c6a6656fbdda14ea0dddebb74d60895ca709f97b,6,532,exact_rgb_sha256;nframe_distance_le_16
C00006,train,data/images/nframe_02537.npy,nframe,2537,f743dcd5040544b795d811d3c6a6656fbdda14ea0dddebb74d60895ca709f97b,6,532,exact_rgb_sha256;nframe_distance_le_16
