component_id,sample_id_a,sample_id_b,partition_a,partition_b,exact_pixel_match,phash_distance,dhash_distance,risk_level,candidate_reason,high_risk_edge,edge_source
cdc_0509,nframe_00976,nframe_01031,train,validation,false,4,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01031,train,validation,false,4,7,high,phash<=8;dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01032,train,validation,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01032,train,validation,false,2,8,high,phash<=8;dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01033,train,validation,false,6,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01034,train,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01034,train,validation,false,4,9,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01035,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01038,train,validation,false,8,5,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01039,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01039,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01040,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01041,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01042,train,validation,false,6,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01043,train,validation,false,12,5,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01044,train,validation,false,12,5,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01045,train,validation,false,12,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01047,train,validation,false,8,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01048,train,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01048,train,validation,false,4,9,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01051,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01052,train,validation,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01052,train,validation,false,4,11,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01053,train,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01053,train,validation,false,4,8,high,phash<=8;dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01054,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01055,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01059,train,validation,false,8,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01068,train,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01068,train,validation,false,4,9,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01069,train,validation,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01069,train,validation,false,4,10,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01070,train,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01070,train,validation,false,4,9,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01072,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01072,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01073,train,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01073,train,validation,false,4,8,high,phash<=8;dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01074,train,validation,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00976,nframe_01074,train,validation,false,2,10,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01077,train,validation,false,8,16,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01078,train,validation,false,8,16,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01079,train,validation,false,8,19,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00976,nframe_01080,train,validation,false,6,18,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_00983,train,train,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00977,nframe_00984,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00977,nframe_00985,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00977,nframe_01024,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01026,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01027,train,validation,false,6,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01028,train,validation,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00977,nframe_01028,train,validation,false,4,11,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01029,train,validation,false,6,5,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01033,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01034,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01035,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01038,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01040,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01041,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01043,train,validation,false,10,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00977,nframe_01043,train,validation,false,10,3,high,dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01044,train,validation,false,10,3,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00977,nframe_01044,train,validation,false,10,3,high,dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01045,train,validation,false,12,6,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01050,train,validation,false,20,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01052,train,validation,false,10,5,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01053,train,validation,false,6,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01054,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01055,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01058,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01068,train,validation,false,12,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01070,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01071,train,validation,false,6,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01074,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01075,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01076,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00977,nframe_01126,train,validation,false,14,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00978,nframe_01051,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_00984,train,train,false,2,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00983,nframe_00985,train,train,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00983,nframe_01026,train,validation,false,8,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01027,train,validation,false,4,14,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00983,nframe_01027,train,validation,false,4,14,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01028,train,validation,false,2,15,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00983,nframe_01028,train,validation,false,2,15,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01029,train,validation,false,6,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01035,train,validation,false,8,16,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01058,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01071,train,validation,false,8,16,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01075,train,validation,false,8,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00983,nframe_01076,train,validation,false,8,16,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01024,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01026,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01027,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00984,nframe_01027,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01028,train,validation,false,0,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00984,nframe_01028,train,validation,false,0,9,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01029,train,validation,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00984,nframe_01029,train,validation,false,4,11,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01030,train,validation,false,10,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01033,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01035,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01053,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01058,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01071,train,validation,false,6,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01075,train,validation,false,8,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00984,nframe_01076,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_00988,train,train,false,2,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00985,nframe_01026,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01027,train,validation,false,2,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00985,nframe_01027,train,validation,false,2,10,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01028,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01029,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01031,train,validation,false,16,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01035,train,validation,false,6,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01036,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01037,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01040,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01043,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01044,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01054,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01055,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01058,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00985,nframe_01058,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01066,train,validation,false,8,17,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01067,train,validation,false,6,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01071,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00985,nframe_01071,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01073,train,validation,false,14,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01075,train,validation,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00985,nframe_01075,train,validation,false,4,9,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00985,nframe_01076,train,validation,false,4,16,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00985,nframe_01076,train,validation,false,4,16,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00986,nframe_00987,train,train,false,4,10,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00986,nframe_00988,train,train,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00986,nframe_00989,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00986,nframe_01026,train,validation,false,8,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01027,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00986,nframe_01027,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01028,train,validation,false,8,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01029,train,validation,false,8,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01035,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01036,train,validation,false,6,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01037,train,validation,false,6,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01040,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01043,train,validation,false,6,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01044,train,validation,false,6,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01045,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01046,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01054,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01055,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01058,train,validation,false,6,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01061,train,validation,false,8,15,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01062,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01064,train,validation,false,20,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01066,train,validation,false,2,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00986,nframe_01066,train,validation,false,2,13,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01067,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01071,train,validation,false,6,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01075,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01076,train,validation,false,6,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01082,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01083,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01084,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01088,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00986,nframe_01104,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_00998,train,train,false,2,7,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_00999,train,train,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01026,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01027,train,validation,false,6,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01036,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01037,train,validation,false,6,13,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01038,train,validation,false,8,17,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01040,train,validation,false,8,14,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01041,train,validation,false,8,19,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01043,train,validation,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01043,train,validation,false,4,11,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01044,train,validation,false,4,11,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01044,train,validation,false,4,11,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01045,train,validation,false,4,12,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01045,train,validation,false,4,12,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01046,train,validation,false,6,16,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01053,train,validation,false,12,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01054,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01055,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01056,train,validation,false,6,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01058,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01060,train,validation,false,8,5,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01061,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01064,train,validation,false,16,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01064,train,validation,false,16,4,high,dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01065,train,validation,false,10,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01066,train,validation,false,4,13,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01066,train,validation,false,4,13,high,phash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01067,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01071,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01075,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01076,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01077,train,validation,false,14,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01077,train,validation,false,14,4,high,dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01078,train,validation,false,14,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00987,nframe_01078,train,validation,false,14,4,high,dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01081,train,validation,false,8,6,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01082,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01083,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01084,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01085,train,validation,false,10,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01086,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01087,train,validation,false,6,6,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01088,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01089,train,validation,false,10,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00987,nframe_01091,train,validation,false,8,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01006,train,train,false,6,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00988,nframe_01024,train,validation,false,14,6,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01027,train,validation,false,4,8,high,phash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00988,nframe_01027,train,validation,false,4,8,high,phash<=8;dhash<=8,yes,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01028,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01029,train,validation,false,8,7,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01034,train,validation,false,12,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01035,train,validation,false,8,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01036,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01037,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01040,train,validation,false,8,12,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01043,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01044,train,validation,false,8,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01045,train,validation,false,10,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01054,train,validation,false,8,5,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01055,train,validation,false,8,5,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01056,train,validation,false,12,5,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01058,train,validation,false,6,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01060,train,validation,false,12,5,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01063,train,validation,false,20,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01064,train,validation,false,22,6,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01065,train,validation,false,12,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01066,train,validation,false,6,11,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01067,train,validation,false,6,9,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01068,train,validation,false,16,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01070,train,validation,false,12,7,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01071,train,validation,false,6,8,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01072,train,validation,false,16,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01073,train,validation,false,16,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01075,train,validation,false,6,5,secondary,phash<=8;dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01076,train,validation,false,6,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01077,train,validation,false,18,6,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01078,train,validation,false,18,6,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01081,train,validation,false,12,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01088,train,validation,false,10,8,secondary,dhash<=8,no,original_train_val_review_component
cdc_0509,nframe_00988,nframe_01104,train,validation,false,8,10,secondary,phash<=8,no,original_train_val_review_component
cdc_0509,nframe_00989,nframe_00992,train,train,false,14,4,high,dhash<=4,yes,full_train_val_universe_high_risk
cdc_0509,nframe_00989,nframe_00997,train,train,false,4,9,high,phash<=4,yes,full_train_val_universe_high_risk
