sample_id,partition,rgb_path,raw_file_sha256,rgb_pixel_sha256,phash_hex,dhash_hex,height,width,dtype
nframe_02035,train,D:\download\triair\data\images\nframe_02035.npy,2ed31e32990a4c944172960e2d6d812fcffd2bbf856553bbce9bfe47764855a4,361ad924bc15f54d18eefa2c98f59df401b1b994e0861ceb661ed8a17bd6e513,cc1d827fc81b639c,99999dc9cc98342a,301,391,uint8
nframe_02036,train,D:\download\triair\data\images\nframe_02036.npy,99cab01966ff432b6bd769cfb586984ca34871eeab4522fa0245b1dc030857a9,15d01bca008bbc713214ae19d02418617c2054630bd9e32b182a0c9593ac2ea2,cc1d827fc81b678c,999d8bcbccd8372a,301,391,uint8
nframe_02037,train,D:\download\triair\data\images\nframe_02037.npy,1d1df961b2ece17f2eb957d642585b572e762f5716426f38b4caa815a9180105,57d0030b2bd048db80ef5abfdb44b9c30e4726515e3d0961a1651e2b9d5597eb,ce19827fc813679c,999999c9caf8362a,301,391,uint8
nframe_02038,train,D:\download\triair\data\images\nframe_02038.npy,a4d41b323254ed09fab20e744582700df3e28d14f95e9b8bebd1d0401377a6a9,5852adaf2be3589224da615a7dd396b9af7cac9abd98c002624f6c16477d7978,ce0df37fc803700e,9da58989ccf8b67a,301,391,uint8
nframe_02039,train,D:\download\triair\data\images\nframe_02039.npy,36582fe3f0feafe5e7c2e282441147b0bdc9052cdfbae2dc8267f6d9301722c6,ed1b464a22373dead06cb68f35409bef9c9da67853ab8b7c6f8f935e2e4da451,cc0df27fc827f00c,9dad8b8aedf0ba7a,301,391,uint8
nframe_02040,train,D:\download\triair\data\images\nframe_02040.npy,350ecbef9192cbe152cf1d32db2a38fc3f0d904f2aa783ded8b811b023a3a602,652457f74f73acc45fe0c54660a4798819335748973adccdab41bff91b426656,ce19e37fc823f00c,99998b8cccf8ba77,301,391,uint8
nframe_02041,train,D:\download\triair\data\images\nframe_02041.npy,ab450bf495c981a1cda254250b5aff6d5dfd7221a409416d2440c0c655365d4e,7d13c90f3a2de9edd519dd9f42e8d1798e9b9d33773794f9f3944b8fe2942fcf,cc19e3ff9833c019,9f9d890f88f8b475,301,391,uint8
nframe_02042,train,D:\download\triair\data\images\nframe_02042.npy,d6886d2862cc4cf18f1c9d937e4fa98abf11a950f1517c2d4f29f466c2d1f32a,e92b1e25de69c0a460acb8eb62c216c63a3f9566664667d91e513b736d391f2e,cd19c3ff88338c19,d7999dcaccf0ba64,301,391,uint8
nframe_02043,train,D:\download\triair\data\images\nframe_02043.npy,17c2500397902c331e1fb59808f441f89113841cc0bebccc72f7a26fa5962ba1,c5f9ea7a0f0baf0bf4a047af36eb85d2e9dca5797f9ac03520259219b46c9b44,cc1de2ff9037920c,5799894dc8d8bc65,301,391,uint8
nframe_02044,train,D:\download\triair\data\images\nframe_02044.npy,8dee1a07e401fe954a34770e0175c1708b0487b853c75f129ef4bdd2bafd6139,dc810af33529382f2dc566515cbe13a8f0da5d7c8615f8c82b3dc92dbc95f91b,cc19f2fd9077920c,55298a4d88d89a65,301,391,uint8
nframe_02045,train,D:\download\triair\data\images\nframe_02045.npy,f541f5af5fcfa863bd7ca0bf7059e47b0de9daf42d9af89ab1cdd3acf983e076,5a99a4df9735a16d44916f1a6d677cf1ebf29767739f7f3c95695e8473882366,cc09f2fd9077920d,57090b4e89989054,301,391,uint8
nframe_02046,train,D:\download\triair\data\images\nframe_02046.npy,7394dc03009f5e659d2633f0ae355f407d55a48e5b68f7ede66cfaa611453f90,b7cc9dd350f9afee2a6e057df22cee6ae164a15639bc02b45642c90fc7399e36,cc09f2fd9077920d,5729894d89989055,301,391,uint8
nframe_02047,train,D:\download\triair\data\images\nframe_02047.npy,ae14108e25d937fadbdf39f37dc0280b184ec6f65e733bd870edac58f1b09f93,78af834600e39c51990c23c330e2428232544509ad59a13acd7315bc248b566b,cc09f2fd8077980f,5b2989cb89d89014,301,391,uint8
nframe_02048,train,D:\download\triair\data\images\nframe_02048.npy,791d08c6f43e49e14accde41e0523586163532d13589ea5bdbba191a8d1af607,1f52de84cb45a23b1fd947ab04275f1d34eabae488610a555d60694f4603aee3,cc09f2fd80779833,5d6a8d8b8dd8988c,301,391,uint8
nframe_02049,train,D:\download\triair\data\images\nframe_02049.npy,d28c39b1645f733908cf54bfae291cea7cf41a121e5f0edaeaf4fc6cc6167f12,a87b2a7322ea9fae576ec370d553615ad9c3724a96603acce89c4e874767c194,cc09f3fd90778831,b509490bc9c99a1d,301,391,uint8
nframe_02050,train,D:\download\triair\data\images\nframe_02050.npy,0cfdea42093e1d8ae5cff35a252511a13fec4d576941b5d6b5bce443ae09af5e,7235dfb7a2018bf020cd9da2c74c02197aa889f730bdb9b6117b260f402bd8ee,dc01f3fd82768833,b729890b8dcd981c,301,391,uint8
nframe_02051,train,D:\download\triair\data\images\nframe_02051.npy,776fc5c05fa662143ef0541e3decbac2cc850fdc20025f68a45704f531903928,3edae5b8f2e64791cc4199dca9a5b03d94e7d6bcd032d3cc130065d25cd994e1,cc00f3fd92778833,57290d0a89cdd815,301,391,uint8
nframe_02052,train,D:\download\triair\data\images\nframe_02052.npy,4904bc34a036b7b42f07d5b82cd488061c23fd7af99fff2247ae41b6c462dffd,1ea9d1779b41d34a53419befbbfb39cfe4920374834a087e379eb4074928429c,dd11f3f990378813,5529898a898d9a55,301,391,uint8
nframe_02053,train,D:\download\triair\data\images\nframe_02053.npy,1cf645388b57156cd1d82b5e0198746fe9e6b7f86ac80931e887abe14d7e79a8,f44415315899dfa046b9eff5452a83b51bb2df4a40ee4cf898ac9a7f1d2ddf20,dc11f3fd90378813,55294d0bcdcddc56,301,391,uint8
nframe_02054,train,D:\download\triair\data\images\nframe_02054.npy,20ee9a4970af9ed5a62f378647ba2fc4876cf3b0172594801259fc04ba3c1461,04606008adcfb37872f892d83d6caa2d01c129da7328dad903b80863c0720552,dc11f3fd92369013,55a94d4bc9e99c1a,301,391,uint8
nframe_02055,train,D:\download\triair\data\images\nframe_02055.npy,f7f7b356ed81ada7125a5ab760365193a74af8187435d21e88dbf4fbadb0b9a0,80fa3270e09859a4026153fa1d878ad22b906bbc322f67bfa02b3b4feecee096,dd11f7fc12379003,15a9094b4be9b95e,301,391,uint8
nframe_02056,train,D:\download\triair\data\images\nframe_02056.npy,f211e19932ca28b485ddf4ad47464322d46715d8e81f2ebc24fa6e74c502f26f,2e33332753ab92ce033b17d50a012ff46804a475a5df4ef61f9cbf5b610216dd,df11f7de02338027,95b94d8b6bcdd95b,301,391,uint8
nframe_02057,train,D:\download\triair\data\images\nframe_02057.npy,c70109be02616cea5b911f18d6198f1cf433f5ef326840947926a17645e15411,0e85d811ef0bdb55580c634cf1c8ecb417f7b76d7ee1f48c4c55765bfae44b85,df11f7d812369303,b5ab0d8a49c9f9fa,301,391,uint8
nframe_02058,train,D:\download\triair\data\images\nframe_02058.npy,3040e2eeeccc8a991593724a121d5b585fb097a82f548cd16efa9c09dbecd073,0e85d811ef0bdb55580c634cf1c8ecb417f7b76d7ee1f48c4c55765bfae44b85,df11f7d812369303,b5ab0d8a49c9f9fa,301,391,uint8
nframe_02059,train,D:\download\triair\data\images\nframe_02059.npy,cf714bcdcead90cc9f3bbf5399f4853d8e00e7911b64205449ae427010ad99d9,060d50599f1fdc7b896752e7bbd3900fa706a7d4132f0900b6412e1490132102,dd12f69897969b02,352b4d4b4fc9fbb9,301,391,uint8
nframe_02060,train,D:\download\triair\data\images\nframe_02060.npy,b434adbc2ac2e0c3a193be921f9b0da181dfadd94b5f231e5ddfde1cd7884435,e62f2294c0d4a1b269fa26a69b82d26e6654d25c6b50e8d125ca2fca6ddac918,dd12f690931e9f81,b72f2d8b4fc9fbb9,301,391,uint8
nframe_02061,train,D:\download\triair\data\images\nframe_02061.npy,50f858e9f047b751f998e72f61f33b79d2b7803815f12eb21278172b4a00f518,29e56716ae377e470172a0c541c53a1f58e5c2ae33a6db1ed63560a8f162a9be,df12f69a92939292,17f72f4b4eebd9b1,301,391,uint8
nframe_02062,train,D:\download\triair\data\images\nframe_02062.npy,7311476598e7acdb6bda531d27f5696d9c0fa1bc2f76f7ebaba6ef4eb2ca34c5,d0a470bf432337b47a33a39d4775a063f598371167100e07ce14c34212079c04,df13f69a06968326,9557294b4bcbfb99,301,391,uint8
nframe_02063,train,D:\download\triair\data\images\nframe_02063.npy,a4c4943855b68dc621ac128f290a9648b86de9351299b20ea7e30832d1f6ab7b,78fba95f652705ceedb46a31db02067fa10dfa939dab4e48d0f0e37a346466e5,df13f79a02928237,b5552b49cbabd992,301,391,uint8
nframe_02064,train,D:\download\triair\data\images\nframe_02064.npy,3461edf17e7f111d087ad996aecf8a571872cea1919eb5b39fd0710ada9e951b,c482e69bf700cb7aa14a62612ff661694429dd73b0c894949f223573ef9e82e7,dd13f79a02938333,b5952ac94ba9d990,301,391,uint8
nframe_02065,train,D:\download\triair\data\images\nframe_02065.npy,fe70c11f3f52fec9b753fd0a961c63e1a567245419e60268205cef5eafba47d2,ce4c2bf823f7592031ef8577ceb0bb69862f21e3bf81211dec58eec6c85b35e1,dd13f79a02938336,b5d52a494be9d9b9,301,391,uint8
nframe_02066,train,D:\download\triair\data\images\nframe_02066.npy,7733fe76e379b405d4339d16607667d7cfd6c08c6c615fd0d5be6208503eec8e,3174a6b19cf14c051aacca87c469f50da75f6127ac6ee20caa8cf34f90bf454a,dd12f692061f83e6,15752a4bcaebf9b1,301,391,uint8
nframe_02067,train,D:\download\triair\data\images\nframe_02067.npy,9950eaf05bd5f259ab63b7f6e9c210c2b6b312095a0a7206ef746f842e04ac69,25f25bacaa56baf24bc0d0371c834a6dc94108b6df3badf5b5de68975bd2cbed,df12f692169201f7,17b729c78bc9f9b3,301,391,uint8
nframe_02068,train,D:\download\triair\data\images\nframe_02068.npy,bd4d3cd78763cdafaab09640400119ed353f7f6b5c829186a4dce49332ee554d,850c067aefce015424ea4af76dd3ab950f4248fcd4ac180a9232fb1c2aa66f9c,de92f692969292b2,17f72b458b4bdbf3,301,391,uint8
nframe_02069,train,D:\download\triair\data\images\nframe_02069.npy,c30aa8b5c00bf043053e3cc4e4814d628c7a0e31185301ad0d7c9e70177fc1f6,d0d6bc4a813d40c75e328f830a063a25b804aabc984384fd73eaa7229977c081,dd12f692069b9666,97772b450b2bebdb,301,391,uint8
nframe_02070,train,D:\download\triair\data\images\nframe_02070.npy,a3cbdceaa9debda39096344fb8194907eef8cea1e53a24cbc5b8243b1c91a0bf,a2fcbd0a59d1befb376bdaa0a3c6e54638280e2d3c60cd98c3a762206d4ff375,df13f79b0690806e,9b752b4c8b8bdbfd,301,391,uint8
nframe_02071,train,D:\download\triair\data\images\nframe_02071.npy,926e4eb50bf90751bac529ae37bacdf8edaa9e2e824e363b1996d004e4e9ee0d,21e5e1b80f88fa3c57828466269b8656fa7362e2572aa9bb9a394502cdbb30c3,df13f79202928177,99552b880b29c9f5,301,391,uint8
nframe_02072,train,D:\download\triair\data\images\nframe_02072.npy,c0737dabe99b32e49e7a9088f9be85c9a36632fd25ead09a7b3ed303e7670a2c,9abe780fe6cfaac4f96d8c9e86f8b0f0c499185836a0cb574026b86bddcce99f,df12f392129a9176,b95d29490bc9dd94,301,391,uint8
nframe_02073,train,D:\download\triair\data\images\nframe_02073.npy,479a7f84995bc599ee6a19a39417fcd60e8a83b4ad62dc152bbc68e90e2492fe,4eb7e63ab84b8e2dcacd0b7f73d37806209f9c3c7cd7929ee17fb523765fdf18,df93d39a13929292,199d9b8d89c89ab4,301,391,uint8
nframe_02074,train,D:\download\triair\data\images\nframe_02074.npy,031a358a9ade9054d9bee9c36536d64f9c0e9ba7adc64a6d815b0b7a10b462e2,2c7c4c124f296bdd164fc519868d2e37f5573977f64b8f10a2b5b1e1dc6f7da5,df13f39a13909332,9f9d99998dccf8b4,301,391,uint8
nframe_02075,train,D:\download\triair\data\images\nframe_02075.npy,9db886b03eb8dbfe6def42221ad24d9a0a467072cbb5a58d06f7b90a265b7e6b,baf6231427f41d46e928f8f4d981d959618d6f66229b0780070c30f60f172248,df13f39803989372,1b9d999d89c8fab4,301,391,uint8
nframe_02076,train,D:\download\triair\data\images\nframe_02076.npy,d0726dbbf61f36b8f530b4eb15389c0d3947a6f1279dd03fa2d152ab02d1082f,bd1fa08cafb525168afdc06941739572cb983acd318bf6037785f1f4a527b241,dd13f39b02118e76,3995591d89ccdab4,301,391,uint8
nframe_02077,train,D:\download\triair\data\images\nframe_02077.npy,a2100b6b4b91d27afc3d3fbd06ffc3c53d02a64d8ece94118d4d1a855f4bdca6,a251a9578c95e6b9cd6a1a71337c18297d0c9708bc4b8088da035f07e09cc536,dd93d393921bd070,19574d0d898dda90,301,391,uint8
nframe_02078,train,D:\download\triair\data\images\nframe_02078.npy,1198833d731ef4de011453c3efbb4e7172907f525149891470b1190e6ec1cf09,a251a9578c95e6b9cd6a1a71337c18297d0c9708bc4b8088da035f07e09cc536,dd93d393921bd070,19574d0d898dda90,301,391,uint8
nframe_02079,train,D:\download\triair\data\images\nframe_02079.npy,0137604c4a734e5b8d35d582957bb012c9b1ff6d4fb265b86ff347b16cee784c,a49e2fac131c0b94973c5d66cd902fdf62d864ad642bfabfaf24f37b44eef2b2,dd93f3901399827c,9b95694d89c9c99c,301,391,uint8
nframe_02081,train,D:\download\triair\data\images\nframe_02081.npy,3fa6d2c02510b3c057b8618f23937f0e74a1a1cfb25fd9ebbd973f423ee87859,30d2dc5acea8ddf66d32a8bc216827e663e48c23ea8983120b5690b38b07ee22,df13d39203c9656c,9b15aa4d4b4acdd7,301,391,uint8
nframe_02082,train,D:\download\triair\data\images\nframe_02082.npy,6368de091eba79d688b940d309360daa68693de1741f03b6c3a939c8d46f5e53,2e7248ad473052ed25a4909f30dbd59455ea04e5929c3ea7cef4cb9deec2c0a1,db93d61807d9646c,37352b4d0b4bcbf9,301,391,uint8
nframe_02083,train,D:\download\triair\data\images\nframe_02083.npy,1ef04046b541fa6db8fbbcb0cda4ecbe4c537f492368e444b4f72249ec34dcad,1a2cf636b57e17de3332ea9cef04834fe0763f217b8508846c4f355e7846c21d,d993d30167c86d69,2595a72ec949cbd9,301,391,uint8
nframe_02084,train,D:\download\triair\data\images\nframe_02084.npy,018281ec91a20415fd199af603a67948af2d97daaf8d8fed004b842159c01866,d933207579441d79d462d83913eb48bd9c2f0eddb74e3c9dcedb2f52089eb706,dd12d3006fc96d69,a795772d0dcbc9dd,301,391,uint8
nframe_02085,train,D:\download\triair\data\images\nframe_02085.npy,06dad107aa84c8df277eb5192cee7e235359d26be02ec833906936c83a9c5d27,24d085b2381538dfc36d85573a20d28611c58845a96d5f14991c939790cfbe09,db12d3016d496d6d,a7954d2d4dcfcdfb,301,391,uint8
nframe_02086,train,D:\download\triair\data\images\nframe_02086.npy,b081d48e3c69dfea3a7fefe763aef0eb99f2d08d5e0da9d7db2abe3faf3ffaa3,63248245c3aad8191e92875d63c8dc55436dd6a9bd3a433ce9ba1c9592bbdfd9,dd13d30107c8ecfc,979529058be9cbd9,301,391,uint8
nframe_02087,train,D:\download\triair\data\images\nframe_02087.npy,eba3fc76c74cb35f0ca33fd62e7021e3ebc32592dd1054491c5e0b722c0d9fd1,84d803a40e247b6049e569030b2d46c8e239504a8ec35deb6e4a2eb910d22d27,dd13db1b03c8c96c,1b15a90949e9edd5,301,391,uint8
nframe_02088,train,D:\download\triair\data\images\nframe_02088.npy,5ac3bbfc8e2cd770e895e7c71e8847e5ec8916c875f95c174fde2b875c7e4b9a,27e74451de96228ace9d5189b8df9d53a1937a05df6b9e71da447ce2ea81ff66,dd13d39903d9646c,9b35a90d0aadc9dd,301,391,uint8
nframe_02089,train,D:\download\triair\data\images\nframe_02089.npy,f972dc187c0fe786de9d1f221c06df503ab319cb730df1d9decf275303b60718,27e74451de96228ace9d5189b8df9d53a1937a05df6b9e71da447ce2ea81ff66,dd13d39903d9646c,9b35a90d0aadc9dd,301,391,uint8
nframe_02090,train,D:\download\triair\data\images\nframe_02090.npy,a923e79708054573002fd7ee6aa39c5cdc62727a63b10004ffb0976e7112a77f,1f747b267949292d5e59878142dd7a671603f5516e6b52673591ce159746bd17,cd13db0927cc60fc,0bb57b4989498ad4,301,391,uint8
nframe_02091,train,D:\download\triair\data\images\nframe_02091.npy,e1ea77c2a6d1d351da5af6c26b58f52e7b07db8a38345763da9e4fbcb902feb0,00366a19453a58f2a148c6e8a9b604f46bd7c7de5a8c17fd728d4b02f6b8061a,dd93db0925cc646c,2b16d99d19c989d1,301,391,uint8
nframe_02092,train,D:\download\triair\data\images\nframe_02092.npy,a34ec8d9f17a117112815de1cbee383f4b06f8a2c2e6f7c8657b7de17f43f9b7,a0e683425d9950f46cc4a74f57510ff25fa4a8f89cda00faa75698edda5e49d8,dd93db0905cc746c,a915591d8dcd88d0,301,391,uint8
nframe_02093,train,D:\download\triair\data\images\nframe_02093.npy,0a61cae59171a86d94dbb6a3bb7a099a268c31f79e473e429b20487b278522f5,689276174f475de9d791838f158ed0c109311742e93a0fd7340e46ef9fe7c389,cd93d9096cc874d9,a935292909c989d0,301,391,uint8
nframe_02094,train,D:\download\triair\data\images\nframe_02094.npy,a939380d1583675c3f0b135f6095d35316e72c43a5d115f72120c315362fe6b1,521f8ec87392ec4be7756c282bb122cb9b668ae213c8d040fa4b8b6f887c0fdd,dd93d9096c6c646c,a9b55f49894988d9,301,391,uint8
nframe_02095,train,D:\download\triair\data\images\nframe_02095.npy,d56e3a03f86eedcc00279680bc2927ec977a4d926c27ccc09e6293cdf290e202,2e0401f3ec4b679b9e2809504b799ae44057021dccdf71a396aec63c9a37c1c8,dd93d90969cc646c,a93d5b490d4989d8,301,391,uint8
nframe_02096,train,D:\download\triair\data\images\nframe_02096.npy,9f6b258d37c23190af4c89add5615e4677d4907da86adbc60c1559c3dd3375b8,2c38335b21acbfe13bf326a5eaa037da65af704fe7d6e5b54ef15274da593cf4,dd93d9096cec644c,a9ad5b4909c988d8,301,391,uint8
nframe_02097,train,D:\download\triair\data\images\nframe_02097.npy,9a3a140ccd26f7f8bb0c0fa896f68794e74210332f0fe6a6524c72207c89bbc3,63fe7ba8fa53e816d26984cb0d4472b5ae0864cd414e2a2b483bc7e9ee01e918,dd91d9097ccc741c,a9ad59694dc9c8d8,301,391,uint8
nframe_02098,train,D:\download\triair\data\images\nframe_02098.npy,013b9adab03bf9d7833b31531aedd510961fe2c93a554cc5cc4b9526c93bf9b2,63fe7ba8fa53e816d26984cb0d4472b5ae0864cd414e2a2b483bc7e9ee01e918,dd91d9097ccc741c,a9ad59694dc9c8d8,301,391,uint8
nframe_02099,train,D:\download\triair\data\images\nframe_02099.npy,48bf20af96a2d6316e47d432fbf71e035f27f2e5169913a45734d5ed08cd5e15,f6d29d4dbbe5d6d1f5e2a6e03e10e576454866073d05db5af0868a1e12bc26a9,d993d9086cec7c19,ab8995294d8ba9dd,301,391,uint8
nframe_02100,train,D:\download\triair\data\images\nframe_02100.npy,8304820f5db319091bd3599d7a66be62a73d66e03cee5d85fc44eea2f2529fb1,e71132c3312db12e26b7228ef41e123da85676bad4e7b9a24845e7d064fd6546,d999d908fcf83e01,ab8d15294d096ed9,301,391,uint8
nframe_02101,train,D:\download\triair\data\images\nframe_02101.npy,397fa12b6e883006c7cc3efaec125b49945f0fbff81b83d2bcffe8b6eb0c0ab5,e01f2b18bcef5d3f282e6916b6da15a52253f62cf1ed49cdea909f055982c13f,d999d908ec7c7e01,ab0d1da94909e9ed,301,391,uint8
nframe_02102,train,D:\download\triair\data\images\nframe_02102.npy,56abf8e8e7b0e215aac81cefcc0e9e4ecce0a1ba1d207298dfac64cd1a7a756a,973de459e69bde23746560b7c3914d6ee997039ce5bf26a531e19061fd64175c,d999d90cec74b603,8b8b95ab0909e9ed,301,391,uint8
nframe_02103,train,D:\download\triair\data\images\nframe_02103.npy,0fbfe0f9e6e43296890d9bc7286dc7348f5b74c16db77388fed944f1926feb7f,0d87505a2a004034e76ccb7d904898f82b0ea65df863f041a76462a73f618051,d999d90cfc769203,aba92db94b09c9c9,301,391,uint8
nframe_02104,train,D:\download\triair\data\images\nframe_02104.npy,aba21e6259e37c3d9fc52b36d16486e954c55b205df900e04e8659c17e3d78bc,993987a59e48c6d65f652ee16ef4261c11d6d6459af9c279481755ab5aec4087,cd99d90cfc666603,ab8d0db9490949cd,301,391,uint8
nframe_02105,train,D:\download\triair\data\images\nframe_02105.npy,d1cf95d3f81e7dc4f4a346b41a8d5f541d4d4d5cbe30bfafceb265965967b9e1,68a64be7514d11d5f48acedfb4a5d2b4632afbe6a0c8d8f21a60981a723ca843,cd99d90cfc662703,aba92b79498909c9,301,391,uint8
nframe_02106,train,D:\download\triair\data\images\nframe_02106.npy,2924055db43b7d1a024b3c012d814112445b763830352f2e4180eb20e0b4d446,490e4f7f455fc4edcf18035f4141953f08d560e6a47646cd545e62c0868f806e,cd99dc0cfc762603,2ba91b5a09898988,301,391,uint8
nframe_02107,train,D:\download\triair\data\images\nframe_02107.npy,e1aa0e081008bed80c135f55700cb8f1979b54414d2687139cb7fa45cc77c08a,fc06b94274d77051869190b1aa1297c92e0003518ecc43ab71aeb32ff1a30323,cd89cc0cfc7626a3,6ba91a989989c8c8,301,391,uint8
nframe_02108,train,D:\download\triair\data\images\nframe_02108.npy,6fd7727fb82d6e279812242dcfa2c5f4ec2fe02623f120fa226e9d28db03aae1,36dba83b9c9780d06d9ffa7ac26118570cda75636c5744106c40270d9b57fd0d,cd89cc0cfe762722,49a91898989a8ccd,301,391,uint8
nframe_02109,train,D:\download\triair\data\images\nframe_02109.npy,7c61c3400734f96f2b3e36bae02a32c6180530b149653b4f25f5f1f2b240cf00,e47426de831f0263de1e8ae210d9060593f2a0292d093e0b4838e5e399d20a50,cc89cc0cfe766263,d9a9199859888dcc,301,391,uint8
nframe_02110,train,D:\download\triair\data\images\nframe_02110.npy,02a33d4a5c5ebb92980f4d54e8bcc6bfd9ce36899f715a54b06d3f9e9f1beb89,8ef884a1207ddd814ead8a4278ea32d191916e7d59a1476708c915920717863d,cc8dcc4cfe362362,9989099a5b8888cd,301,391,uint8
nframe_02111,train,D:\download\triair\data\images\nframe_02111.npy,63f59ed21ea2e8b782a85971f49855ebdf46306c0a597e84a178087fa4818c60,50344f606d3d7105d90f58d77e719e1cdd0a83751635da46b8fcd8049cb60171,cc8ccc66f672e162,9b89092a8b888ccd,301,391,uint8
nframe_02112,train,D:\download\triair\data\images\nframe_02112.npy,1dd73119649d260194aa85c55d8aa0c150b58f13e41aff96465111907b189183,507d530b4529f1730a076eb330c24ad1a3f2b4087cfb60acec0c31e7e9301069,ccccccecf262e2e0,5d89aa0a8a988c4c,301,391,uint8
nframe_02113,train,D:\download\triair\data\images\nframe_02113.npy,f6ff4e49f929df27b95b38973643833160425d2cd57ae6b498e196c433229f68,dbc0804a5b731214f72b71a6a6e9b97c772bc9ba70e4a1326e89b5e796f037b5,ccccccecf262e0f0,59c9a82e8c989d4c,301,391,uint8
nframe_02114,train,D:\download\triair\data\images\nframe_02114.npy,61e90a85f05c88df18037f8459a8e809f51393b908c1a03164c00efb1f365502,ff01b18d118f4ae02433f705b8160874704f3ac532b1ddc8a6ebae347280627c,cccccce6f263c0e2,5989ab9e8c9a0c4c,301,391,uint8
nframe_02115,train,D:\download\triair\data\images\nframe_02115.npy,52e51b1d603370b8ce7284244eab541b724a200b410012d36ff28b185882e8bd,ff01b18d118f4ae02433f705b8160874704f3ac532b1ddc8a6ebae347280627c,cccccce6f263c0e2,5989ab9e8c9a0c4c,301,391,uint8
nframe_02116,train,D:\download\triair\data\images\nframe_02116.npy,c543497d30655b75f84fd4ffec29010a76ccc789f1aa1713bc7114c519e803ca,d0b16fce053d8de05adbdfb834b333f4d6fd16707646c8e4cdb44a79e866a0af,ccccccf6f223e0e0,dd8989aaac88888c,301,391,uint8
nframe_02117,train,D:\download\triair\data\images\nframe_02117.npy,75005377f3a5b9f814f38905102e9b52e2ce471a3a33ea32643f3c1b704c9b55,b4552560c1b0ed6117124a4029fd7030aea6c9abe1d254e0957085ed2996d594,ccccccf2f362c0cc,dd89092a8c88884d,301,391,uint8
nframe_02118,train,D:\download\triair\data\images\nframe_02118.npy,df5ca91a4e8cb92343e68de890d900354a0bae96b6b278d7e27f500627d87828,ba005dd33469b2f952d230c71a0d10deb1c575cf06c4819cd3c325680ddff70a,cccccce6f363c0c2,dd9c8a1cac08998d,301,391,uint8
nframe_02119,train,D:\download\triair\data\images\nframe_02119.npy,3e9f4540856f010cc0dd22eca415015ac7ffafe18a5714cb301da0b477d9442e,c1c6721380ec9dd156c4ce9c43e151837675cd0239bfdbebb7d73005711afc83,ccccccf2f362c0cc,dd9d9a188c88948c,301,391,uint8
nframe_02120,train,D:\download\triair\data\images\nframe_02120.npy,8ffe521ddbbae21265afb33a4e20d89f28695c5f40aa2665f5448dacb8123ba6,6a322db012cf924006e7c88292541dc4c71ccec0336afbbafb824564b3820916,cccee6f3f322c00a,dd5d9a2cac0c980c,301,391,uint8
nframe_02121,train,D:\download\triair\data\images\nframe_02121.npy,9906602cfb229868569cb591968b3a70758fed4174abd2b607abe880b6c95eee,d5dd512c500520f25c2ade3c902d32301fbea8bb3425645862423cd6e3ac3ede,cccceef2f321c046,db5999098c0898cd,301,391,uint8
nframe_02122,train,D:\download\triair\data\images\nframe_02122.npy,76320ae73cf9eff0a47f17567f7b9c290db772dec96c985a0a89b1f1fdb10bc2,1a3315fd683545d40450a35a8b51e3aa478afdcdab499b62f47a21d69e8f0e05,cccceef3f341c006,d9599909ac8899cd,301,391,uint8
nframe_02123,train,D:\download\triair\data\images\nframe_02123.npy,2bd90bbc03a4b7f69a9120d4b90087262740d93f230fc1dd7eb3c9ff47cb53e8,6ccfcfa09e654cef52ac0d24e5fe61d2311e97285815eb35fe1ba523102e6e22,cccceef3f381c006,d95d992a8c08998c,301,391,uint8
nframe_02124,train,D:\download\triair\data\images\nframe_02124.npy,8be6fc769d2e7c723bae6bfe49e8393a9a055131b5f0256f414224ee9f34253c,7fc15832d9d49da7803a49dab6da44fb59b8b11130ea662a9837b9cae871debd,ccceeef3f301c006,d95d993cad8c980c,301,391,uint8
nframe_02125,train,D:\download\triair\data\images\nframe_02125.npy,8739900ac81c6a8fb4e2a46b5afd9f521cbf112bf0c729166e00b48e0faa3f60,b9ccff0d97430f51765183aee151022c63d196b3c39e5220b3af842bfe330531,cec6eef3f301c042,d99d9b1c8c889c0d,301,391,uint8
nframe_02126,train,D:\download\triair\data\images\nframe_02126.npy,d6562013f5f1655bec373b299921aec63ed71efd3835e31e9bee3ebd8ab1ea54,60eaa1fe682ff1e6c6965c6e6173a5d8e3d1827be75531e831082b0fea6e64d8,cec6eef3f322c002,bb9d9a988c8a980c,301,391,uint8
nframe_02127,train,D:\download\triair\data\images\nframe_02127.npy,697205092119bea42cd7bc7ba5fa924ec1d1bb69bdc550f7769e49424d0bf8c8,67a1a94171b306270e6228e6c301f20f82a7c5bb30a6401bb23c2fc5962d399a,cec6eef3f320c003,9b9c9a9c8d88988f,301,391,uint8
nframe_02128,train,D:\download\triair\data\images\nframe_02128.npy,734651a733c0747856cc2fcbba5d1bcdadc886daeb038587b9fac6a496e06dfe,b948be313efc06b99a2169b9ed07f316e0e05d1f2d9db78b8ecacd7ddd5a975a,cec6eef3f301c102,bb5e982c9d8a988b,301,391,uint8
nframe_02129,train,D:\download\triair\data\images\nframe_02129.npy,567443f06920b7c3a5e0636b5a0f3064175ff00aaa2c4e569191512bc939ade6,b948be313efc06b99a2169b9ed07f316e0e05d1f2d9db78b8ecacd7ddd5a975a,cec6eef3f301c102,bb5e982c9d8a988b,301,391,uint8
