component_id,member_order,sample_id,relative_path,v39_partition,gt_box_count,original_component_id
v40c_03240,1,nframe_03811,data/images/nframe_03811.npy,VALIDATION,1,orig_rule_03351
v40c_03240,2,nframe_03812,data/images/nframe_03812.npy,VALIDATION,1,orig_rule_03351
v40c_03240,3,nframe_03813,data/images/nframe_03813.npy,VALIDATION,1,orig_rule_03351
v40c_03241,1,nframe_03814,data/images/nframe_03814.npy,VALIDATION,1,orig_singleton_nframe_03814
v40c_03242,1,nframe_03815,data/images/nframe_03815.npy,VALIDATION,1,orig_singleton_nframe_03815
v40c_03243,1,nframe_03816,data/images/nframe_03816.npy,VALIDATION,1,orig_singleton_nframe_03816
v40c_03244,1,nframe_03819,data/images/nframe_03819.npy,VALIDATION,1,orig_singleton_nframe_03819
v40c_03245,1,nframe_03836,data/images/nframe_03836.npy,VALIDATION,1,orig_singleton_nframe_03836
v40c_03246,1,nframe_03837,data/images/nframe_03837.npy,VALIDATION,1,orig_rule_03357
v40c_03246,2,nframe_03838,data/images/nframe_03838.npy,VALIDATION,1,orig_rule_03357
v40c_03247,1,nframe_03839,data/images/nframe_03839.npy,VALIDATION,1,orig_singleton_nframe_03839
v40c_03248,1,nframe_03856,data/images/nframe_03856.npy,TRAIN,1,orig_rule_03359
v40c_03248,2,nframe_03857,data/images/nframe_03857.npy,TRAIN,2,orig_rule_03359
v40c_03248,3,nframe_03858,data/images/nframe_03858.npy,TRAIN,2,orig_rule_03359
v40c_03249,1,nframe_03859,data/images/nframe_03859.npy,TRAIN,2,orig_rule_03360
v40c_03249,2,nframe_03860,data/images/nframe_03860.npy,TRAIN,3,orig_rule_03360
v40c_03250,1,nframe_03861,data/images/nframe_03861.npy,TRAIN,3,orig_rule_03361
v40c_03250,2,nframe_03862,data/images/nframe_03862.npy,TRAIN,3,orig_rule_03361
v40c_03251,1,nframe_03863,data/images/nframe_03863.npy,TRAIN,3,orig_singleton_nframe_03863
v40c_03252,1,nframe_03864,data/images/nframe_03864.npy,TRAIN,3,orig_singleton_nframe_03864
v40c_03253,1,nframe_03865,data/images/nframe_03865.npy,TRAIN,3,orig_singleton_nframe_03865
v40c_03254,1,nframe_03866,data/images/nframe_03866.npy,TRAIN,3,orig_rule_03365
v40c_03254,2,nframe_03867,data/images/nframe_03867.npy,TRAIN,3,orig_rule_03365
v40c_03255,1,nframe_03868,data/images/nframe_03868.npy,TRAIN,3,orig_singleton_nframe_03868
v40c_03256,1,nframe_03869,data/images/nframe_03869.npy,TRAIN,3,orig_singleton_nframe_03869
v40c_03257,1,nframe_03870,data/images/nframe_03870.npy,TRAIN,3,orig_rule_03368
v40c_03257,2,nframe_03871,data/images/nframe_03871.npy,TRAIN,3,orig_rule_03368
v40c_03258,1,nframe_03872,data/images/nframe_03872.npy,TRAIN,3,orig_rule_03369
v40c_03258,2,nframe_03873,data/images/nframe_03873.npy,TRAIN,3,orig_rule_03369
v40c_03258,3,nframe_03874,data/images/nframe_03874.npy,TRAIN,3,orig_rule_03369
v40c_03259,1,nframe_03875,data/images/nframe_03875.npy,TRAIN,3,orig_singleton_nframe_03875
v40c_03260,1,nframe_03876,data/images/nframe_03876.npy,TRAIN,3,orig_rule_03371
v40c_03260,2,nframe_03877,data/images/nframe_03877.npy,TRAIN,3,orig_rule_03371
v40c_03261,1,nframe_03878,data/images/nframe_03878.npy,TRAIN,3,orig_rule_03372
v40c_03261,2,nframe_03879,data/images/nframe_03879.npy,TRAIN,3,orig_rule_03372
v40c_03261,3,nframe_03880,data/images/nframe_03880.npy,TRAIN,3,orig_rule_03372
v40c_03261,4,nframe_03881,data/images/nframe_03881.npy,TRAIN,3,orig_rule_03372
v40c_03261,5,nframe_03882,data/images/nframe_03882.npy,TRAIN,3,orig_rule_03372
v40c_03261,6,nframe_03883,data/images/nframe_03883.npy,TRAIN,3,orig_rule_03372
v40c_03261,7,nframe_03884,data/images/nframe_03884.npy,TRAIN,4,orig_rule_03372
v40c_03261,8,nframe_03885,data/images/nframe_03885.npy,TRAIN,3,orig_rule_03372
v40c_03261,9,nframe_03886,data/images/nframe_03886.npy,TRAIN,3,orig_rule_03372
v40c_03261,10,nframe_03887,data/images/nframe_03887.npy,TRAIN,3,orig_rule_03372
v40c_03262,1,nframe_03904,data/images/nframe_03904.npy,VALIDATION,5,orig_singleton_nframe_03904
v40c_03263,1,nframe_03905,data/images/nframe_03905.npy,VALIDATION,5,orig_singleton_nframe_03905
v40c_03264,1,nframe_03906,data/images/nframe_03906.npy,VALIDATION,5,orig_singleton_nframe_03906
v40c_03265,1,nframe_03907,data/images/nframe_03907.npy,VALIDATION,5,orig_rule_03376
v40c_03265,2,nframe_03908,data/images/nframe_03908.npy,VALIDATION,5,orig_rule_03376
v40c_03266,1,nframe_03909,data/images/nframe_03909.npy,VALIDATION,5,orig_singleton_nframe_03909
v40c_03267,1,nframe_03910,data/images/nframe_03910.npy,VALIDATION,5,orig_rule_03378
v40c_03267,2,nframe_03911,data/images/nframe_03911.npy,VALIDATION,5,orig_rule_03378
v40c_03267,3,nframe_03912,data/images/nframe_03912.npy,VALIDATION,5,orig_rule_03378
v40c_03267,4,nframe_03913,data/images/nframe_03913.npy,VALIDATION,5,orig_rule_03378
v40c_03268,1,nframe_03914,data/images/nframe_03914.npy,VALIDATION,5,orig_rule_03379
v40c_03268,2,nframe_03915,data/images/nframe_03915.npy,VALIDATION,5,orig_rule_03379
v40c_03269,1,nframe_03916,data/images/nframe_03916.npy,VALIDATION,5,orig_rule_03380
v40c_03269,2,nframe_03917,data/images/nframe_03917.npy,VALIDATION,5,orig_rule_03380
v40c_03269,3,nframe_03918,data/images/nframe_03918.npy,VALIDATION,5,orig_rule_03380
v40c_03270,1,nframe_03919,data/images/nframe_03919.npy,VALIDATION,5,orig_singleton_nframe_03919
v40c_03271,1,nframe_03920,data/images/nframe_03920.npy,VALIDATION,5,orig_rule_03382
v40c_03271,2,nframe_03921,data/images/nframe_03921.npy,VALIDATION,5,orig_rule_03382
v40c_03272,1,nframe_03922,data/images/nframe_03922.npy,VALIDATION,5,orig_singleton_nframe_03922
v40c_03273,1,nframe_03923,data/images/nframe_03923.npy,VALIDATION,5,orig_rule_03384
v40c_03273,2,nframe_03924,data/images/nframe_03924.npy,VALIDATION,5,orig_rule_03384
v40c_03274,1,nframe_03925,data/images/nframe_03925.npy,VALIDATION,5,orig_rule_03385
v40c_03274,2,nframe_03926,data/images/nframe_03926.npy,VALIDATION,5,orig_rule_03385
v40c_03275,1,nframe_03927,data/images/nframe_03927.npy,VALIDATION,5,orig_singleton_nframe_03927
v40c_03276,1,nframe_03928,data/images/nframe_03928.npy,VALIDATION,5,orig_singleton_nframe_03928
v40c_03277,1,nframe_03929,data/images/nframe_03929.npy,VALIDATION,5,orig_singleton_nframe_03929
v40c_03278,1,nframe_03930,data/images/nframe_03930.npy,VALIDATION,5,orig_singleton_nframe_03930
v40c_03279,1,nframe_03931,data/images/nframe_03931.npy,VALIDATION,5,orig_singleton_nframe_03931
v40c_03280,1,nframe_03932,data/images/nframe_03932.npy,VALIDATION,5,orig_singleton_nframe_03932
v40c_03281,1,nframe_03933,data/images/nframe_03933.npy,VALIDATION,5,orig_singleton_nframe_03933
v40c_03282,1,nframe_03934,data/images/nframe_03934.npy,VALIDATION,5,orig_singleton_nframe_03934
v40c_03283,1,nframe_03935,data/images/nframe_03935.npy,VALIDATION,6,orig_singleton_nframe_03935
v40c_03284,1,nframe_03936,data/images/nframe_03936.npy,VALIDATION,4,orig_rule_03395
v40c_03284,2,nframe_03937,data/images/nframe_03937.npy,VALIDATION,4,orig_rule_03395
v40c_03284,3,nframe_03938,data/images/nframe_03938.npy,VALIDATION,5,orig_rule_03395
v40c_03285,1,nframe_03939,data/images/nframe_03939.npy,VALIDATION,4,orig_singleton_nframe_03939
v40c_03286,1,nframe_03940,data/images/nframe_03940.npy,VALIDATION,4,orig_singleton_nframe_03940
v40c_03287,1,nframe_03941,data/images/nframe_03941.npy,VALIDATION,4,orig_singleton_nframe_03941
v40c_03288,1,nframe_03942,data/images/nframe_03942.npy,VALIDATION,3,orig_singleton_nframe_03942
v40c_03289,1,nframe_03943,data/images/nframe_03943.npy,VALIDATION,4,orig_singleton_nframe_03943
v40c_03290,1,nframe_03944,data/images/nframe_03944.npy,VALIDATION,4,orig_singleton_nframe_03944
v40c_03291,1,nframe_03945,data/images/nframe_03945.npy,VALIDATION,4,orig_singleton_nframe_03945
v40c_03292,1,nframe_03946,data/images/nframe_03946.npy,VALIDATION,4,orig_singleton_nframe_03946
v40c_03293,1,nframe_03947,data/images/nframe_03947.npy,VALIDATION,4,orig_singleton_nframe_03947
v40c_03294,1,nframe_03948,data/images/nframe_03948.npy,VALIDATION,4,orig_singleton_nframe_03948
v40c_03295,1,nframe_03949,data/images/nframe_03949.npy,VALIDATION,4,orig_singleton_nframe_03949
v40c_03296,1,nframe_03950,data/images/nframe_03950.npy,VALIDATION,4,orig_singleton_nframe_03950
v40c_03297,1,nframe_03951,data/images/nframe_03951.npy,VALIDATION,3,orig_singleton_nframe_03951
v40c_03298,1,nframe_03952,data/images/nframe_03952.npy,VALIDATION,2,orig_singleton_nframe_03952
v40c_03299,1,nframe_03953,data/images/nframe_03953.npy,VALIDATION,2,orig_singleton_nframe_03953
v40c_03300,1,nframe_03954,data/images/nframe_03954.npy,VALIDATION,4,orig_singleton_nframe_03954
v40c_03301,1,nframe_03955,data/images/nframe_03955.npy,VALIDATION,4,orig_singleton_nframe_03955
v40c_03302,1,nframe_03956,data/images/nframe_03956.npy,VALIDATION,4,orig_rule_03413
v40c_03302,2,nframe_03957,data/images/nframe_03957.npy,VALIDATION,4,orig_rule_03413
v40c_03302,3,nframe_03958,data/images/nframe_03958.npy,VALIDATION,4,orig_rule_03413
v40c_03302,4,nframe_03959,data/images/nframe_03959.npy,VALIDATION,4,orig_rule_03413
v40c_03302,5,nframe_03960,data/images/nframe_03960.npy,VALIDATION,4,orig_rule_03413
v40c_03303,1,nframe_03961,data/images/nframe_03961.npy,VALIDATION,4,orig_singleton_nframe_03961
v40c_03304,1,nframe_03962,data/images/nframe_03962.npy,VALIDATION,4,orig_rule_03415
v40c_03304,2,nframe_03963,data/images/nframe_03963.npy,VALIDATION,4,orig_rule_03415
v40c_03304,3,nframe_03964,data/images/nframe_03964.npy,VALIDATION,4,orig_rule_03415
v40c_03304,4,nframe_03965,data/images/nframe_03965.npy,VALIDATION,4,orig_rule_03415
v40c_03304,5,nframe_03966,data/images/nframe_03966.npy,VALIDATION,3,orig_rule_03415
v40c_03305,1,nframe_03967,data/images/nframe_03967.npy,VALIDATION,3,orig_singleton_nframe_03967
v40c_03306,1,nframe_03984,data/images/nframe_03984.npy,TRAIN,3,orig_singleton_nframe_03984
v40c_03307,1,nframe_03985,data/images/nframe_03985.npy,TRAIN,2,orig_rule_03418
v40c_03307,2,nframe_03986,data/images/nframe_03986.npy,TRAIN,2,orig_rule_03418
v40c_03307,3,nframe_03987,data/images/nframe_03987.npy,TRAIN,2,orig_rule_03418
v40c_03307,4,nframe_03988,data/images/nframe_03988.npy,TRAIN,2,orig_rule_03418
v40c_03308,1,nframe_03989,data/images/nframe_03989.npy,TRAIN,2,orig_rule_03419
v40c_03308,2,nframe_03990,data/images/nframe_03990.npy,TRAIN,3,orig_rule_03419
v40c_03308,3,nframe_03991,data/images/nframe_03991.npy,TRAIN,2,orig_rule_03419
v40c_03309,1,nframe_03992,data/images/nframe_03992.npy,TRAIN,2,orig_rule_03420
v40c_03309,2,nframe_03993,data/images/nframe_03993.npy,TRAIN,1,orig_rule_03420
v40c_03310,1,nframe_03994,data/images/nframe_03994.npy,TRAIN,1,orig_singleton_nframe_03994
v40c_03311,1,nframe_03995,data/images/nframe_03995.npy,TRAIN,1,orig_singleton_nframe_03995
v40c_03312,1,nframe_03996,data/images/nframe_03996.npy,TRAIN,1,orig_singleton_nframe_03996
v40c_03313,1,nframe_03997,data/images/nframe_03997.npy,TRAIN,1,orig_singleton_nframe_03997
v40c_03314,1,nframe_03998,data/images/nframe_03998.npy,TRAIN,1,orig_singleton_nframe_03998
v40c_03315,1,nframe_03999,data/images/nframe_03999.npy,TRAIN,1,orig_singleton_nframe_03999
v40c_03316,1,nframe_04000,data/images/nframe_04000.npy,TRAIN,1,orig_singleton_nframe_04000
v40c_03317,1,nframe_04001,data/images/nframe_04001.npy,TRAIN,1,orig_rule_03428
v40c_03317,2,nframe_04002,data/images/nframe_04002.npy,TRAIN,1,orig_rule_03428
v40c_03318,1,nframe_04003,data/images/nframe_04003.npy,TRAIN,1,orig_rule_03429
v40c_03318,2,nframe_04004,data/images/nframe_04004.npy,TRAIN,1,orig_rule_03429
v40c_03318,3,nframe_04005,data/images/nframe_04005.npy,TRAIN,1,orig_rule_03429
v40c_03319,1,nframe_04006,data/images/nframe_04006.npy,TRAIN,1,orig_rule_03430
v40c_03319,2,nframe_04007,data/images/nframe_04007.npy,TRAIN,2,orig_rule_03430
v40c_03320,1,nframe_04008,data/images/nframe_04008.npy,TRAIN,1,orig_singleton_nframe_04008
v40c_03321,1,nframe_04009,data/images/nframe_04009.npy,TRAIN,1,orig_rule_03432
v40c_03321,2,nframe_04011,data/images/nframe_04011.npy,TRAIN,1,orig_rule_03432
v40c_03322,1,nframe_04010,data/images/nframe_04010.npy,TRAIN,1,orig_singleton_nframe_04010
v40c_03323,1,nframe_04012,data/images/nframe_04012.npy,TRAIN,1,orig_singleton_nframe_04012
v40c_03324,1,nframe_04013,data/images/nframe_04013.npy,TRAIN,1,orig_singleton_nframe_04013
v40c_03325,1,nframe_04014,data/images/nframe_04014.npy,TRAIN,1,orig_singleton_nframe_04014
v40c_03326,1,nframe_04015,data/images/nframe_04015.npy,TRAIN,1,orig_rule_03437
v40c_03326,2,nframe_04016,data/images/nframe_04016.npy,TRAIN,1,orig_rule_03437
v40c_03326,3,nframe_04017,data/images/nframe_04017.npy,TRAIN,1,orig_rule_03437
v40c_03326,4,nframe_04020,data/images/nframe_04020.npy,TRAIN,1,orig_rule_03437
v40c_03327,1,nframe_04018,data/images/nframe_04018.npy,TRAIN,1,orig_singleton_nframe_04018
v40c_03328,1,nframe_04019,data/images/nframe_04019.npy,TRAIN,1,orig_singleton_nframe_04019
v40c_03329,1,nframe_04021,data/images/nframe_04021.npy,TRAIN,1,orig_rule_03440
v40c_03329,2,nframe_04024,data/images/nframe_04024.npy,TRAIN,1,orig_rule_03440
v40c_03329,3,nframe_04025,data/images/nframe_04025.npy,TRAIN,1,orig_rule_03440
v40c_03330,1,nframe_04022,data/images/nframe_04022.npy,TRAIN,1,orig_rule_03441
v40c_03330,2,nframe_04023,data/images/nframe_04023.npy,TRAIN,1,orig_rule_03441
v40c_03331,1,nframe_04026,data/images/nframe_04026.npy,TRAIN,1,orig_singleton_nframe_04026
v40c_03332,1,nframe_04027,data/images/nframe_04027.npy,TRAIN,1,orig_singleton_nframe_04027
v40c_03333,1,nframe_04028,data/images/nframe_04028.npy,TRAIN,1,orig_singleton_nframe_04028
v40c_03334,1,nframe_04029,data/images/nframe_04029.npy,TRAIN,1,orig_singleton_nframe_04029
v40c_03335,1,nframe_04030,data/images/nframe_04030.npy,TRAIN,1,orig_singleton_nframe_04030
v40c_03336,1,nframe_04031,data/images/nframe_04031.npy,TRAIN,1,orig_singleton_nframe_04031
v40c_03337,1,nframe_04040,data/images/nframe_04040.npy,TRAIN,1,orig_singleton_nframe_04040
v40c_03338,1,nframe_04042,data/images/nframe_04042.npy,TRAIN,1,orig_singleton_nframe_04042
v40c_03339,1,nframe_04097,data/images/nframe_04097.npy,VALIDATION,1,orig_rule_03450
v40c_03339,2,nframe_04098,data/images/nframe_04098.npy,VALIDATION,1,orig_rule_03450
v40c_03340,1,nframe_04099,data/images/nframe_04099.npy,VALIDATION,1,orig_singleton_nframe_04099
v40c_03341,1,nframe_04100,data/images/nframe_04100.npy,VALIDATION,1,orig_rule_03452
v40c_03341,2,nframe_04101,data/images/nframe_04101.npy,VALIDATION,1,orig_rule_03452
v40c_03342,1,nframe_04102,data/images/nframe_04102.npy,VALIDATION,1,orig_rule_03453
v40c_03342,2,nframe_04103,data/images/nframe_04103.npy,VALIDATION,2,orig_rule_03453
v40c_03343,1,nframe_04104,data/images/nframe_04104.npy,VALIDATION,2,orig_singleton_nframe_04104
v40c_03344,1,nframe_04105,data/images/nframe_04105.npy,VALIDATION,2,orig_rule_03455
v40c_03344,2,nframe_04106,data/images/nframe_04106.npy,VALIDATION,2,orig_rule_03455
v40c_03345,1,nframe_04107,data/images/nframe_04107.npy,VALIDATION,1,orig_singleton_nframe_04107
v40c_03346,1,nframe_04108,data/images/nframe_04108.npy,VALIDATION,1,orig_rule_03457
v40c_03346,2,nframe_04109,data/images/nframe_04109.npy,VALIDATION,1,orig_rule_03457
v40c_03346,3,nframe_04111,data/images/nframe_04111.npy,VALIDATION,2,orig_rule_03457
v40c_03347,1,nframe_04112,data/images/nframe_04112.npy,VALIDATION,1,orig_rule_03458
v40c_03347,2,nframe_04113,data/images/nframe_04113.npy,VALIDATION,1,orig_rule_03458
v40c_03347,3,nframe_04114,data/images/nframe_04114.npy,VALIDATION,1,orig_rule_03458
v40c_03347,4,nframe_04115,data/images/nframe_04115.npy,VALIDATION,1,orig_rule_03458
v40c_03348,1,nframe_04116,data/images/nframe_04116.npy,VALIDATION,1,orig_singleton_nframe_04116
v40c_03349,1,nframe_04117,data/images/nframe_04117.npy,VALIDATION,1,orig_rule_03460
v40c_03349,2,nframe_04118,data/images/nframe_04118.npy,VALIDATION,1,orig_rule_03460
v40c_03350,1,nframe_04123,data/images/nframe_04123.npy,VALIDATION,1,orig_singleton_nframe_04123
v40c_03351,1,nframe_04132,data/images/nframe_04132.npy,VALIDATION,1,orig_singleton_nframe_04132
v40c_03352,1,nframe_04200,data/images/nframe_04200.npy,TRAIN,1,orig_singleton_nframe_04200
v40c_03353,1,nframe_04242,data/images/nframe_04242.npy,VALIDATION,1,orig_rule_03464
v40c_03353,2,nframe_04243,data/images/nframe_04243.npy,VALIDATION,1,orig_rule_03464
v40c_03353,3,nframe_04245,data/images/nframe_04245.npy,VALIDATION,1,orig_rule_03464
v40c_03354,1,nframe_04246,data/images/nframe_04246.npy,VALIDATION,1,orig_singleton_nframe_04246
v40c_03355,1,nframe_04247,data/images/nframe_04247.npy,VALIDATION,2,orig_singleton_nframe_04247
v40c_03356,1,nframe_04248,data/images/nframe_04248.npy,VALIDATION,2,orig_rule_03467
v40c_03356,2,nframe_04249,data/images/nframe_04249.npy,VALIDATION,2,orig_rule_03467
v40c_03357,1,nframe_04250,data/images/nframe_04250.npy,VALIDATION,2,orig_rule_03468
v40c_03357,2,nframe_04251,data/images/nframe_04251.npy,VALIDATION,2,orig_rule_03468
v40c_03357,3,nframe_04252,data/images/nframe_04252.npy,VALIDATION,2,orig_rule_03468
v40c_03358,1,nframe_04253,data/images/nframe_04253.npy,VALIDATION,2,orig_singleton_nframe_04253
v40c_03359,1,nframe_04254,data/images/nframe_04254.npy,VALIDATION,2,orig_rule_03470
v40c_03359,2,nframe_04256,data/images/nframe_04256.npy,VALIDATION,2,orig_rule_03470
v40c_03360,1,nframe_04255,data/images/nframe_04255.npy,VALIDATION,2,orig_singleton_nframe_04255
v40c_03361,1,nframe_04257,data/images/nframe_04257.npy,VALIDATION,2,orig_rule_03472
v40c_03361,2,nframe_04258,data/images/nframe_04258.npy,VALIDATION,2,orig_rule_03472
v40c_03362,1,nframe_04259,data/images/nframe_04259.npy,VALIDATION,2,orig_singleton_nframe_04259
v40c_03363,1,nframe_04260,data/images/nframe_04260.npy,VALIDATION,2,orig_singleton_nframe_04260
v40c_03364,1,nframe_04261,data/images/nframe_04261.npy,VALIDATION,1,orig_rule_03475
v40c_03364,2,nframe_04262,data/images/nframe_04262.npy,VALIDATION,1,orig_rule_03475
v40c_03364,3,nframe_04266,data/images/nframe_04266.npy,VALIDATION,1,orig_rule_03475
v40c_03365,1,nframe_04263,data/images/nframe_04263.npy,VALIDATION,1,orig_rule_03476
v40c_03365,2,nframe_04264,data/images/nframe_04264.npy,VALIDATION,1,orig_rule_03476
v40c_03365,3,nframe_04265,data/images/nframe_04265.npy,VALIDATION,1,orig_rule_03476
v40c_03366,1,nframe_04267,data/images/nframe_04267.npy,VALIDATION,1,orig_singleton_nframe_04267
v40c_03367,1,nframe_04268,data/images/nframe_04268.npy,VALIDATION,1,orig_singleton_nframe_04268
v40c_03368,1,nframe_04269,data/images/nframe_04269.npy,VALIDATION,1,orig_singleton_nframe_04269
v40c_03369,1,nframe_04270,data/images/nframe_04270.npy,VALIDATION,1,orig_rule_03480
v40c_03369,2,nframe_04271,data/images/nframe_04271.npy,VALIDATION,1,orig_rule_03480
v40c_03369,3,nframe_04272,data/images/nframe_04272.npy,VALIDATION,1,orig_rule_03480
v40c_03370,1,nframe_04273,data/images/nframe_04273.npy,VALIDATION,1,orig_singleton_nframe_04273
v40c_03371,1,nframe_04282,data/images/nframe_04282.npy,VALIDATION,2,orig_singleton_nframe_04282
v40c_03372,1,nframe_04299,data/images/nframe_04299.npy,TRAIN,1,orig_rule_03483
v40c_03372,2,nframe_04300,data/images/nframe_04300.npy,TRAIN,1,orig_rule_03483
v40c_03373,1,nframe_04301,data/images/nframe_04301.npy,TRAIN,1,orig_rule_03484
v40c_03373,2,nframe_04302,data/images/nframe_04302.npy,TRAIN,2,orig_rule_03484
v40c_03374,1,nframe_04303,data/images/nframe_04303.npy,TRAIN,2,orig_rule_03485
v40c_03374,2,nframe_04304,data/images/nframe_04304.npy,TRAIN,2,orig_rule_03485
v40c_03375,1,nframe_04305,data/images/nframe_04305.npy,TRAIN,2,orig_singleton_nframe_04305
v40c_03376,1,nframe_04306,data/images/nframe_04306.npy,TRAIN,2,orig_singleton_nframe_04306
v40c_03377,1,nframe_04307,data/images/nframe_04307.npy,TRAIN,2,orig_singleton_nframe_04307
v40c_03378,1,nframe_04308,data/images/nframe_04308.npy,TRAIN,1,orig_singleton_nframe_04308
v40c_03379,1,nframe_04309,data/images/nframe_04309.npy,TRAIN,2,orig_rule_03490
v40c_03379,2,nframe_04310,data/images/nframe_04310.npy,TRAIN,1,orig_rule_03490
v40c_03379,3,nframe_04312,data/images/nframe_04312.npy,TRAIN,1,orig_rule_03490
v40c_03380,1,nframe_04311,data/images/nframe_04311.npy,TRAIN,1,orig_singleton_nframe_04311
v40c_03381,1,nframe_04313,data/images/nframe_04313.npy,TRAIN,1,orig_rule_03492
v40c_03381,2,nframe_04314,data/images/nframe_04314.npy,TRAIN,1,orig_rule_03492
v40c_03381,3,nframe_04315,data/images/nframe_04315.npy,TRAIN,2,orig_rule_03492
v40c_03381,4,nframe_04317,data/images/nframe_04317.npy,TRAIN,1,orig_rule_03492
v40c_03381,5,nframe_04322,data/images/nframe_04322.npy,TRAIN,1,orig_rule_03492
v40c_03381,6,nframe_04328,data/images/nframe_04328.npy,TRAIN,1,orig_rule_03492
v40c_03382,1,nframe_04318,data/images/nframe_04318.npy,TRAIN,2,orig_singleton_nframe_04318
v40c_03383,1,nframe_04319,data/images/nframe_04319.npy,TRAIN,1,orig_singleton_nframe_04319
v40c_03384,1,nframe_04320,data/images/nframe_04320.npy,TRAIN,1,orig_singleton_nframe_04320
v40c_03385,1,nframe_04321,data/images/nframe_04321.npy,TRAIN,1,orig_singleton_nframe_04321
v40c_03386,1,nframe_04323,data/images/nframe_04323.npy,TRAIN,1,orig_rule_03497
v40c_03386,2,nframe_04324,data/images/nframe_04324.npy,TRAIN,1,orig_rule_03497
v40c_03387,1,nframe_04325,data/images/nframe_04325.npy,TRAIN,1,orig_rule_03498
v40c_03387,2,nframe_04326,data/images/nframe_04326.npy,TRAIN,1,orig_rule_03498
v40c_03388,1,nframe_04327,data/images/nframe_04327.npy,TRAIN,1,orig_rule_03499
v40c_03388,2,nframe_04330,data/images/nframe_04330.npy,TRAIN,1,orig_rule_03499
v40c_03389,1,nframe_04329,data/images/nframe_04329.npy,TRAIN,1,orig_singleton_nframe_04329
v40c_03390,1,nframe_04331,data/images/nframe_04331.npy,TRAIN,1,orig_rule_03501
v40c_03390,2,nframe_04332,data/images/nframe_04332.npy,TRAIN,1,orig_rule_03501
v40c_03391,1,nframe_04333,data/images/nframe_04333.npy,TRAIN,1,orig_rule_03502
v40c_03391,2,nframe_04334,data/images/nframe_04334.npy,TRAIN,1,orig_rule_03502
v40c_03392,1,nframe_04335,data/images/nframe_04335.npy,TRAIN,1,orig_rule_03503
v40c_03392,2,nframe_04336,data/images/nframe_04336.npy,TRAIN,1,orig_rule_03503
v40c_03393,1,nframe_04337,data/images/nframe_04337.npy,TRAIN,1,orig_rule_03504
v40c_03393,2,nframe_04338,data/images/nframe_04338.npy,TRAIN,1,orig_rule_03504
v40c_03393,3,nframe_04339,data/images/nframe_04339.npy,TRAIN,1,orig_rule_03504
v40c_03393,4,nframe_04340,data/images/nframe_04340.npy,TRAIN,1,orig_rule_03504
v40c_03393,5,nframe_04341,data/images/nframe_04341.npy,TRAIN,1,orig_rule_03504
v40c_03393,6,nframe_04342,data/images/nframe_04342.npy,TRAIN,1,orig_rule_03504
v40c_03393,7,nframe_04343,data/images/nframe_04343.npy,TRAIN,1,orig_rule_03504
v40c_03393,8,nframe_04344,data/images/nframe_04344.npy,TRAIN,1,orig_rule_03504
v40c_03393,9,nframe_04345,data/images/nframe_04345.npy,TRAIN,1,orig_rule_03504
v40c_03393,10,nframe_04346,data/images/nframe_04346.npy,TRAIN,1,orig_rule_03504
v40c_03393,11,nframe_04347,data/images/nframe_04347.npy,TRAIN,1,orig_rule_03504
v40c_03393,12,nframe_04348,data/images/nframe_04348.npy,TRAIN,1,orig_rule_03504
v40c_03393,13,nframe_04349,data/images/nframe_04349.npy,TRAIN,1,orig_rule_03504
v40c_03393,14,nframe_04350,data/images/nframe_04350.npy,TRAIN,1,orig_rule_03504
v40c_03394,1,nframe_04351,data/images/nframe_04351.npy,TRAIN,1,orig_singleton_nframe_04351
v40c_03395,1,nframe_04352,data/images/nframe_04352.npy,TRAIN,1,orig_singleton_nframe_04352
v40c_03396,1,nframe_04353,data/images/nframe_04353.npy,TRAIN,1,orig_singleton_nframe_04353
v40c_03397,1,nframe_04354,data/images/nframe_04354.npy,TRAIN,1,orig_singleton_nframe_04354
v40c_03398,1,nframe_04355,data/images/nframe_04355.npy,TRAIN,1,orig_rule_03509
v40c_03398,2,nframe_04356,data/images/nframe_04356.npy,TRAIN,1,orig_rule_03509
v40c_03398,3,nframe_04357,data/images/nframe_04357.npy,TRAIN,1,orig_rule_03509
v40c_03398,4,nframe_04358,data/images/nframe_04358.npy,TRAIN,1,orig_rule_03509
v40c_03398,5,nframe_04359,data/images/nframe_04359.npy,TRAIN,1,orig_rule_03509
v40c_03399,1,nframe_04360,data/images/nframe_04360.npy,TRAIN,1,orig_rule_03510
v40c_03399,2,nframe_04361,data/images/nframe_04361.npy,TRAIN,2,orig_rule_03510
v40c_03400,1,nframe_04362,data/images/nframe_04362.npy,TRAIN,1,orig_rule_03511
v40c_03400,2,nframe_04363,data/images/nframe_04363.npy,TRAIN,1,orig_rule_03511
v40c_03401,1,nframe_04364,data/images/nframe_04364.npy,TRAIN,1,orig_rule_03512
v40c_03401,2,nframe_04365,data/images/nframe_04365.npy,TRAIN,1,orig_rule_03512
v40c_03401,3,nframe_04366,data/images/nframe_04366.npy,TRAIN,1,orig_rule_03512
v40c_03402,1,nframe_04367,data/images/nframe_04367.npy,TRAIN,1,orig_rule_03513
v40c_03402,2,nframe_04368,data/images/nframe_04368.npy,TRAIN,1,orig_rule_03513
v40c_03403,1,nframe_04369,data/images/nframe_04369.npy,TRAIN,1,orig_singleton_nframe_04369
