sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	annotation_state
0838	421	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0421.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	441	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0441.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	461	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0461.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	481	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0481.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	501	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	1	SOURCE_GT_ROW_PRESENT
0838	521	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0521.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0521.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0521.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	541	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0541.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0541.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0541.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	561	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0561.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0561.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0561.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	581	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0581.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0581.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0581.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	601	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	621	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0621.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0621.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0621.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	641	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0641.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0641.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0641.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	661	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0661.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0661.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0661.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	681	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0681.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0681.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0681.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	701	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0701.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	1	SOURCE_GT_ROW_PRESENT
0838	721	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0721.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0721.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0721.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	741	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0741.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0741.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0741.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	761	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0761.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0761.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0761.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	781	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0781.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0781.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0781.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	801	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0801.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	821	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0821.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0821.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0821.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	841	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0841.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0841.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0841.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	861	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0861.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0861.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0861.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	881	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0881.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0881.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0881.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	901	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0901.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
0838	921	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0921.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0921.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0921.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	941	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0941.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0941.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0941.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	961	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0961.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0961.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0961.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	981	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\0981.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\0981.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\0981.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1001	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1001.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
0838	1021	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1021.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1021.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1021.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1041	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1041.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1041.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1041.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1061	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1061.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1061.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1061.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1081	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1081.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1081.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1081.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1101	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1101.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	1	1	SOURCE_GT_ROW_PRESENT
0838	1121	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1121.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1121.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1121.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1141	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1141.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1141.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1141.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1161	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1161.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1161.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1161.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1181	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1181.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1181.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1181.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1201	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	1	0	SOURCE_GT_ROW_PRESENT
0838	1221	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1221.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1221.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1221.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1241	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1241.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1241.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1241.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1261	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1261.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1261.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1261.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1281	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1281.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1281.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1281.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1301	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1321	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1321.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1321.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1321.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1341	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1341.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1341.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1341.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1361	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1361.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1361.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1361.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1381	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1381.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1381.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1381.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1401	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	1	SOURCE_GT_ROW_PRESENT
0838	1421	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1441	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1461	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1481	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1501	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	1	SOURCE_GT_ROW_PRESENT
0838	1521	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1541	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1561	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1581	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
0838	1601	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	1	SOURCE_GT_ROW_PRESENT
0838	1621	E:\MM-UAV_extracted\MMMUAV\train\0838\rgb_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\ir_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\event_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\0838\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
