sequence	frame_index	rgb	ir	event	gt_rgb	gt_ir	rgb_annotation_rows	ir_annotation_rows	annotation_state
1070	1181	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1201	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	1	2	SOURCE_GT_ROW_PRESENT
1070	1221	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1241	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1261	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1281	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1301	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1321	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1341	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1361	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1381	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1401	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1401.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1421	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1421.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1441	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1441.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1461	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1461.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1481	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1481.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1501	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1501.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1521	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1521.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1541	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1541.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1561	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1561.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1581	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1581.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1601	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1601.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1621	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1621.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1641	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1641.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1661	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1661.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1681	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1681.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1701	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1701.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1721	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1721.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1741	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1741.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1761	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1761.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1781	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1781.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1801	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1801.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1821	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1821.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1841	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1841.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1861	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1861.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1881	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1881.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1901	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1901.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1070	1921	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1921.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1941	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1941.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1961	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1961.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1070	1981	E:\MM-UAV_extracted\MMMUAV\train\1070\rgb_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\ir_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\event_frame\1981.jpg	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1070\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	1	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0001.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1096	21	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0021.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	41	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0041.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	61	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0061.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	81	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0081.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	101	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0101.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1096	121	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0121.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	141	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0141.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	161	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0161.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	181	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0181.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	201	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0201.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1096	221	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0221.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	241	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0241.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	261	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0261.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	281	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0281.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	301	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0301.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	2	2	SOURCE_GT_ROW_PRESENT
1096	321	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0321.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	341	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0341.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	361	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0361.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
1096	381	E:\MM-UAV_extracted\MMMUAV\train\1096\rgb_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\ir_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\event_frame\0381.jpg	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_rgb\gt.txt	E:\MM-UAV_extracted\MMMUAV\train\1096\gt_ir\gt.txt	0	0	UNLABELED_OR_EMPTY_UNRESOLVED
